uniprot	cluster	cf_filename	complex_rmsd	1.0_aligned	1.0_comp	1.1_aligned	1.1_comp	1.2_aligned	1.2_comp	2.0_aligned	2.0_comp	2.1_aligned	2.1_comp	2.2_aligned	2.2_comp	2.3_aligned	2.3_comp	1_aligned	1_comp	2_aligned	2_comp
Q72AS4	U10-008	Q72AS4_U10-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	12.062	1.711	16.905	0	0	0	0	11.171	25.042	0	0	0	0	0	0	1.711	16.905	11.171	25.042
Q72AS4	U10-005	Q72AS4_U10-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	8.664	3.07	6.841	0	0	0	0	6.08	9.869	0	0	0	0	0	0	3.07	6.841	6.08	9.869
Q72AS4	186	Q72AS4_186_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	15.38	5.669	25.262	0	0	0	0	16.489	44.016	0	0	0	0	0	0	5.669	25.262	16.489	44.016
Q72AS4	029	Q72AS4_029_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	15.353	3.443	26.196	0	0	0	0	15.507	22.845	0	0	0	0	0	0	3.443	26.196	15.507	22.845
Q72AS4	134	Q72AS4_134_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	12.078	7.625	17.293	0	0	0	0	10.656	14.978	0	0	0	0	0	0	7.625	17.293	10.656	14.978
Q72AS4	107	Q72AS4_107_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	9.846	1.742	3.507	0	0	0	0	2.942	3.122	0	0	0	0	0	0	1.742	3.507	2.942	3.122
Q72AS4	071	Q72AS4_071_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	15.809	3.808	27.598	0	0	0	0	15.527	47.541	0	0	0	0	0	0	3.808	27.598	15.527	47.541
Q72AS4	013	Q72AS4_013_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	16.415	6.97	24.003	0	0	0	0	16.213	59.744	0	0	0	0	0	0	6.97	24.003	16.213	59.744
Q72AS4	062	Q72AS4_062_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	13.598	9.892	23.777	0	0	0	0	14.295	29.184	0	0	0	0	0	0	9.892	23.777	14.295	29.184
Q72AS4	132	Q72AS4_132_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	14.859	8.191	23.21	0	0	0	0	15.128	42.907	0	0	0	0	0	0	8.191	23.21	15.128	42.907
Q72AS4	159	Q72AS4_159_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	13.572	6.218	20.646	0	0	0	0	13.331	40.814	0	0	0	0	0	0	6.218	20.646	13.331	40.814
Q72AS4	004	Q72AS4_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	13.999	4.942	26.576	0	0	0	0	11.913	31.443	0	0	0	0	0	0	4.942	26.576	11.913	31.443
Q72AS4	015	Q72AS4_015_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	13.765	5.506	21.815	0	0	0	0	14.223	25.388	0	0	0	0	0	0	5.506	21.815	14.223	25.388
Q72AS4	081	Q72AS4_081_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	14.022	6.083	24.903	0	0	0	0	12.809	49.632	0	0	0	0	0	0	6.083	24.903	12.809	49.632
Q72AS4	123	Q72AS4_123_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	14.986	4.692	23.724	0	0	0	0	12.359	38.827	0	0	0	0	0	0	4.692	23.724	12.359	38.827
Q72AS4	198	Q72AS4_198_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	17.07	5.804	28.751	0	0	0	0	17.865	27.163	0	0	0	0	0	0	5.804	28.751	17.865	27.163
Q72AS4	127	Q72AS4_127_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	14.09	5.406	20.885	0	0	0	0	12.444	44.993	0	0	0	0	0	0	5.406	20.885	12.444	44.993
Q72AS4	110	Q72AS4_110_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	12.707	3.92	13.328	0	0	0	0	6.594	17.846	0	0	0	0	0	0	3.92	13.328	6.594	17.846
Q72AS4	163	Q72AS4_163_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	17.776	5.9	30.579	0	0	0	0	14.975	58.287	0	0	0	0	0	0	5.9	30.579	14.975	58.287
Q72AS4	073	Q72AS4_073_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	10.642	3.775	16.083	0	0	0	0	12.106	20.815	0	0	0	0	0	0	3.775	16.083	12.106	20.815
Q72AS4	145	Q72AS4_145_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	14.083	6.378	22.662	0	0	0	0	14.04	40.467	0	0	0	0	0	0	6.378	22.662	14.04	40.467
Q72AS4	058	Q72AS4_058_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	12.364	4.059	20.251	0	0	0	0	12.549	57.793	0	0	0	0	0	0	4.059	20.251	12.549	57.793
Q72AS4	108	Q72AS4_108_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	16.082	4.621	16.206	0	0	0	0	12.33	23.522	0	0	0	0	0	0	4.621	16.206	12.33	23.522
Q72AS4	044	Q72AS4_044_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	13.656	5.1	21.681	0	0	0	0	11.217	16.22	0	0	0	0	0	0	5.1	21.681	11.217	16.22
Q72AS4	026	Q72AS4_026_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	9.078	2.547	12.343	0	0	0	0	7.933	19.382	0	0	0	0	0	0	2.547	12.343	7.933	19.382
Q72AS4	066	Q72AS4_066_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	11.929	5.825	17.538	0	0	0	0	12.099	20.607	0	0	0	0	0	0	5.825	17.538	12.099	20.607
Q72AS4	U10-003	Q72AS4_U10-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	9.864	2.993	12.589	0	0	0	0	10.327	7.53	0	0	0	0	0	0	2.993	12.589	10.327	7.53
Q72AS4	090	Q72AS4_090_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	12.892	7.381	22.439	0	0	0	0	12.01	33.415	0	0	0	0	0	0	7.381	22.439	12.01	33.415
Q72AS4	180	Q72AS4_180_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	17.33	5.609	24.646	0	0	0	0	14.085	39.943	0	0	0	0	0	0	5.609	24.646	14.085	39.943
Q72AS4	172	Q72AS4_172_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	11.184	3.952	12.132	0	0	0	0	9.761	16.476	0	0	0	0	0	0	3.952	12.132	9.761	16.476
Q72AS4	184	Q72AS4_184_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	14.941	6.687	23.583	0	0	0	0	12.986	54.527	0	0	0	0	0	0	6.687	23.583	12.986	54.527
Q72AS4	040	Q72AS4_040_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	15.365	4.42	25.579	0	0	0	0	12.473	42.156	0	0	0	0	0	0	4.42	25.579	12.473	42.156
Q72AS4	150	Q72AS4_150_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	17.276	5.473	25.051	0	0	0	0	13.743	46.452	0	0	0	0	0	0	5.473	25.051	13.743	46.452
Q72AS4	167	Q72AS4_167_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	14.359	6.349	25.595	0	0	0	0	13.245	34.524	0	0	0	0	0	0	6.349	25.595	13.245	34.524
Q72AS4	088	Q72AS4_088_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	15.827	7.077	18.758	0	0	0	0	14.561	28.02	0	0	0	0	0	0	7.077	18.758	14.561	28.02
Q72AS4	U100-006	Q72AS4_U100-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	7.42	1.616	2.291	0	0	0	0	1.493	2.101	0	0	0	0	0	0	1.616	2.291	1.493	2.101
Q72AS4	055	Q72AS4_055_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	12.005	5.009	16.47	0	0	0	0	11.425	13.213	0	0	0	0	0	0	5.009	16.47	11.425	13.213
Q72AS4	114	Q72AS4_114_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	14.72	5.291	18.839	0	0	0	0	14.505	33.329	0	0	0	0	0	0	5.291	18.839	14.505	33.329
Q72AS4	009	Q72AS4_009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	12.739	2.059	6.408	0	0	0	0	4.448	7.224	0	0	0	0	0	0	2.059	6.408	4.448	7.224
Q72AS4	018	Q72AS4_018_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	13.956	6.98	22.628	0	0	0	0	14.981	43.204	0	0	0	0	0	0	6.98	22.628	14.981	43.204
Q72AS4	195	Q72AS4_195_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	20.498	7.037	25.908	0	0	0	0	13.829	46.417	0	0	0	0	0	0	7.037	25.908	13.829	46.417
Q72AS4	033	Q72AS4_033_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	10.672	3.294	16.0	0	0	0	0	13.438	30.4	0	0	0	0	0	0	3.294	16.0	13.438	30.4
Q72AS4	051	Q72AS4_051_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	12.293	5.265	18.767	0	0	0	0	15.366	42.539	0	0	0	0	0	0	5.265	18.767	15.366	42.539
Q72AS4	191	Q72AS4_191_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	13.096	5.726	23.752	0	0	0	0	17.141	49.251	0	0	0	0	0	0	5.726	23.752	17.141	49.251
Q72AS4	U100-002	Q72AS4_U100-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	7.473	0.929	3.278	0	0	0	0	2.652	1.94	0	0	0	0	0	0	0.929	3.278	2.652	1.94
Q72AS4	148	Q72AS4_148_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	14.98	4.994	24.464	0	0	0	0	12.484	37.255	0	0	0	0	0	0	4.994	24.464	12.484	37.255
Q72AS4	105	Q72AS4_105_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	13.178	5.524	21.321	0	0	0	0	14.934	19.708	0	0	0	0	0	0	5.524	21.321	14.934	19.708
Q72AS4	141	Q72AS4_141_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	14.601	5.218	25.482	0	0	0	0	16.562	48.047	0	0	0	0	0	0	5.218	25.482	16.562	48.047
Q72AS4	154	Q72AS4_154_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	15.993	6.17	28.385	0	0	0	0	17.193	23.221	0	0	0	0	0	0	6.17	28.385	17.193	23.221
Q72AS4	189	Q72AS4_189_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	15.667	6.189	26.831	0	0	0	0	15.379	46.334	0	0	0	0	0	0	6.189	26.831	15.379	46.334
Q72AS4	176	Q72AS4_176_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	14.857	5.7	21.802	0	0	0	0	16.703	52.246	0	0	0	0	0	0	5.7	21.802	16.703	52.246
Q72AS4	119	Q72AS4_119_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	14.316	3.137	25.407	0	0	0	0	14.064	28.484	0	0	0	0	0	0	3.137	25.407	14.064	28.484
Q72AS4	101	Q72AS4_101_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	13.474	5.454	24.018	0	0	0	0	13.036	42.124	0	0	0	0	0	0	5.454	24.018	13.036	42.124
Q72AS4	085	Q72AS4_085_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	13.445	8.567	17.439	0	0	0	0	12.3	39.45	0	0	0	0	0	0	8.567	17.439	12.3	39.45
Q72AS4	037	Q72AS4_037_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	15.797	4.898	26.293	0	0	0	0	14.523	43.917	0	0	0	0	0	0	4.898	26.293	14.523	43.917
Q72AS4	099	Q72AS4_099_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	12.094	5.892	20.688	0	0	0	0	13.683	27.28	0	0	0	0	0	0	5.892	20.688	13.683	27.28
Q72AS4	049	Q72AS4_049_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	15.878	4.813	26.337	0	0	0	0	15.378	42.731	0	0	0	0	0	0	4.813	26.337	15.378	42.731
Q72AS4	022	Q72AS4_022_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	8.179	2.304	8.324	0	0	0	0	4.499	11.678	0	0	0	0	0	0	2.304	8.324	4.499	11.678
Q72AS4	136	Q72AS4_136_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	13.535	4.979	20.432	0	0	0	0	13.502	43.437	0	0	0	0	0	0	4.979	20.432	13.502	43.437
Q72AS4	094	Q72AS4_094_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	11.674	1.718	18.904	0	0	0	0	12.754	45.631	0	0	0	0	0	0	1.718	18.904	12.754	45.631
Q72AS4	000	Q72AS4_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	16.986	5.157	29.939	0	0	0	0	14.755	32.176	0	0	0	0	0	0	5.157	29.939	14.755	32.176
Q72AS4	U10-007	Q72AS4_U10-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	11.191	1.196	12.125	0	0	0	0	8.486	13.26	0	0	0	0	0	0	1.196	12.125	8.486	13.26
Q72AS4	011	Q72AS4_011_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	15.257	7.781	25.65	0	0	0	0	14.994	29.897	0	0	0	0	0	0	7.781	25.65	14.994	29.897
Q72AS4	077	Q72AS4_077_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	15.911	3.211	29.79	0	0	0	0	15.519	44.094	0	0	0	0	0	0	3.211	29.79	15.519	44.094
Q72AS4	010	Q72AS4_010_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	8.105	1.944	3.758	0	0	0	0	3.394	2.465	0	0	0	0	0	0	1.944	3.758	3.394	2.465
Q72AS4	140	Q72AS4_140_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	14.02	5.434	24.369	0	0	0	0	14.388	52.257	0	0	0	0	0	0	5.434	24.369	14.388	52.257
Q72AS4	050	Q72AS4_050_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	16.49	3.763	30.164	0	0	0	0	17.235	38.862	0	0	0	0	0	0	3.763	30.164	17.235	38.862
Q72AS4	194	Q72AS4_194_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	12.953	6.515	20.512	0	0	0	0	12.914	31.948	0	0	0	0	0	0	6.515	20.512	12.914	31.948
Q72AS4	166	Q72AS4_166_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	14.586	4.868	20.845	0	0	0	0	14.568	36.844	0	0	0	0	0	0	4.868	20.845	14.568	36.844
Q72AS4	137	Q72AS4_137_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	12.309	6.826	24.034	0	0	0	0	13.613	40.006	0	0	0	0	0	0	6.826	24.034	13.613	40.006
Q72AS4	095	Q72AS4_095_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	15.955	5.113	21.777	0	0	0	0	14.489	43.788	0	0	0	0	0	0	5.113	21.777	14.489	43.788
Q72AS4	118	Q72AS4_118_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	13.264	5.267	23.07	0	0	0	0	12.353	24.957	0	0	0	0	0	0	5.267	23.07	12.353	24.957
Q72AS4	U10-006	Q72AS4_U10-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	7.714	3.716	6.45	0	0	0	0	5.321	4.665	0	0	0	0	0	0	3.716	6.45	5.321	4.665
Q72AS4	045	Q72AS4_045_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	14.785	5.774	22.744	0	0	0	0	14.472	44.485	0	0	0	0	0	0	5.774	22.744	14.472	44.485
Q72AS4	155	Q72AS4_155_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	14.301	6.669	25.168	0	0	0	0	14.754	48.973	0	0	0	0	0	0	6.669	25.168	14.754	48.973
Q72AS4	041	Q72AS4_041_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	14.389	4.617	25.645	0	0	0	0	13.597	37.93	0	0	0	0	0	0	4.617	25.645	13.597	37.93
Q72AS4	181	Q72AS4_181_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	13.194	6.014	22.86	0	0	0	0	13.982	51.865	0	0	0	0	0	0	6.014	22.86	13.982	51.865
Q72AS4	173	Q72AS4_173_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	12.81	4.718	22.192	0	0	0	0	16.361	45.655	0	0	0	0	0	0	4.718	22.192	16.361	45.655
Q72AS4	U100-003	Q72AS4_U100-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	7.329	0.919	2.636	0	0	0	0	1.751	2.203	0	0	0	0	0	0	0.919	2.636	1.751	2.203
Q72AS4	104	Q72AS4_104_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	11.781	3.641	17.102	0	0	0	0	11.399	24.975	0	0	0	0	0	0	3.641	17.102	11.399	24.975
Q72AS4	199	Q72AS4_199_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	13.136	5.737	18.726	0	0	0	0	15.204	31.714	0	0	0	0	0	0	5.737	18.726	15.204	31.714
Q72AS4	144	Q72AS4_144_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	13.874	4.538	23.411	0	0	0	0	15.115	24.208	0	0	0	0	0	0	4.538	23.411	15.115	24.208
Q72AS4	111	Q72AS4_111_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	15.307	4.593	23.655	0	0	0	0	14.934	40.049	0	0	0	0	0	0	4.593	23.655	14.934	40.049
Q72AS4	133	Q72AS4_133_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	16.735	5.334	29.426	0	0	0	0	16.153	27.927	0	0	0	0	0	0	5.334	29.426	16.153	27.927
Q72AS4	027	Q72AS4_027_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	13.436	5.514	22.582	0	0	0	0	13.352	22.411	0	0	0	0	0	0	5.514	22.582	13.352	22.411
Q72AS4	188	Q72AS4_188_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	14.781	4.969	17.145	0	0	0	0	14.468	25.113	0	0	0	0	0	0	4.969	17.145	14.468	25.113
Q72AS4	036	Q72AS4_036_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	13.526	4.495	23.734	0	0	0	0	15.296	49.914	0	0	0	0	0	0	4.495	23.734	15.296	49.914
Q72AS4	059	Q72AS4_059_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	15.925	4.357	19.136	0	0	0	0	14.323	53.668	0	0	0	0	0	0	4.357	19.136	14.323	53.668
Q72AS4	054	Q72AS4_054_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	12.85	5.438	16.471	0	0	0	0	8.808	18.178	0	0	0	0	0	0	5.438	16.471	8.808	18.178
Q72AS4	076	Q72AS4_076_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	11.502	5.202	15.566	0	0	0	0	11.117	24.125	0	0	0	0	0	0	5.202	15.566	11.117	24.125
Q72AS4	084	Q72AS4_084_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	13.196	3.783	18.685	0	0	0	0	12.072	24.897	0	0	0	0	0	0	3.783	18.685	12.072	24.897
Q72AS4	100	Q72AS4_100_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	15.356	7.757	22.428	0	0	0	0	16.267	36.901	0	0	0	0	0	0	7.757	22.428	16.267	36.901
Q72AS4	032	Q72AS4_032_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	14.237	5.892	27.664	0	0	0	0	14.567	49.428	0	0	0	0	0	0	5.892	27.664	14.567	49.428
Q72AS4	023	Q72AS4_023_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	11.471	2.446	20.059	0	0	0	0	14.471	37.82	0	0	0	0	0	0	2.446	20.059	14.471	37.82
Q72AS4	008	Q72AS4_008_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	14.315	4.556	28.004	0	0	0	0	13.653	35.482	0	0	0	0	0	0	4.556	28.004	13.653	35.482
Q72AS4	158	Q72AS4_158_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	11.446	5.936	21.287	0	0	0	0	12.69	39.931	0	0	0	0	0	0	5.936	21.287	12.69	39.931
Q72AS4	048	Q72AS4_048_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	14.871	4.357	30.298	0	0	0	0	14.682	32.29	0	0	0	0	0	0	4.357	30.298	14.682	32.29
Q72AS4	126	Q72AS4_126_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	16.927	6.404	25.621	0	0	0	0	14.02	50.017	0	0	0	0	0	0	6.404	25.621	14.02	50.017
Q72AS4	115	Q72AS4_115_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	16.161	5.939	23.601	0	0	0	0	16.158	38.052	0	0	0	0	0	0	5.939	23.601	16.158	38.052
Q72AS4	177	Q72AS4_177_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	15.1	5.02	18.004	0	0	0	0	14.303	24.288	0	0	0	0	0	0	5.02	18.004	14.303	24.288
Q72AS4	091	Q72AS4_091_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	9.557	2.281	8.0	0	0	0	0	7.185	8.678	0	0	0	0	0	0	2.281	8.0	7.185	8.678
Q72AS4	001	Q72AS4_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	14.582	5.058	21.458	0	0	0	0	14.842	43.343	0	0	0	0	0	0	5.058	21.458	14.842	43.343
Q72AS4	080	Q72AS4_080_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	16.017	9.583	18.452	0	0	0	0	12.233	32.582	0	0	0	0	0	0	9.583	18.452	12.233	32.582
Q72AS4	149	Q72AS4_149_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	14.57	4.493	24.389	0	0	0	0	13.965	51.273	0	0	0	0	0	0	4.493	24.389	13.965	51.273
Q72AS4	014	Q72AS4_014_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	13.337	3.835	20.552	0	0	0	0	14.242	43.915	0	0	0	0	0	0	3.835	20.552	14.242	43.915
Q72AS4	151	Q72AS4_151_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	16.818	6.626	26.026	0	0	0	0	14.781	42.844	0	0	0	0	0	0	6.626	26.026	14.781	42.844
Q72AS4	185	Q72AS4_185_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	13.106	6.716	22.448	0	0	0	0	14.106	18.787	0	0	0	0	0	0	6.716	22.448	14.106	18.787
Q72AS4	098	Q72AS4_098_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	15.316	6.05	21.952	0	0	0	0	13.935	41.087	0	0	0	0	0	0	6.05	21.952	13.935	41.087
Q72AS4	U100-007	Q72AS4_U100-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	14.196	0.942	4.184	0	0	0	0	2.839	3.431	0	0	0	0	0	0	0.942	4.184	2.839	3.431
Q72AS4	190	Q72AS4_190_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	16.274	4.964	27.15	0	0	0	0	13.458	44.691	0	0	0	0	0	0	4.964	27.15	13.458	44.691
Q72AS4	019	Q72AS4_019_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	17.579	3.339	24.609	0	0	0	0	14.072	28.019	0	0	0	0	0	0	3.339	24.609	14.072	28.019
Q72AS4	109	Q72AS4_109_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	9.813	4.826	13.673	0	0	0	0	10.569	12.143	0	0	0	0	0	0	4.826	13.673	10.569	12.143
Q72AS4	089	Q72AS4_089_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	13.028	7.692	20.996	0	0	0	0	12.577	17.073	0	0	0	0	0	0	7.692	20.996	12.577	17.073
Q72AS4	072	Q72AS4_072_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	15.79	3.028	27.276	0	0	0	0	19.313	35.333	0	0	0	0	0	0	3.028	27.276	19.313	35.333
Q72AS4	162	Q72AS4_162_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	14.611	6.135	29.24	0	0	0	0	14.771	48.919	0	0	0	0	0	0	6.135	29.24	14.771	48.919
Q72AS4	122	Q72AS4_122_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	15.182	8.797	23.235	0	0	0	0	13.253	38.533	0	0	0	0	0	0	8.797	23.235	13.253	38.533
Q72AS4	063	Q72AS4_063_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	11.064	4.853	18.499	0	0	0	0	13.996	48.931	0	0	0	0	0	0	4.853	18.499	13.996	48.931
Q72AS4	U10-002	Q72AS4_U10-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	9.472	3.567	9.039	0	0	0	0	7.35	6.293	0	0	0	0	0	0	3.567	9.039	7.35	6.293
Q72AS4	067	Q72AS4_067_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	14.682	5.211	24.651	0	0	0	0	16.22	57.056	0	0	0	0	0	0	5.211	24.651	16.22	57.056
Q72AS4	005	Q72AS4_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	18.196	7.419	30.853	0	0	0	0	15.29	45.492	0	0	0	0	0	0	7.419	30.853	15.29	45.492
P14677	014	P14677_014_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	32.458	3.225	5.677	0	0	0	0	1.558	8.271	0	0	0	0	0	0	3.225	5.677	1.558	8.271
P14677	111	P14677_111_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	25.971	10.652	5.174	0	0	0	0	1.033	11.185	0	0	0	0	0	0	10.652	5.174	1.033	11.185
P14677	063	P14677_063_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	38.079	2.054	1.542	0	0	0	0	0.943	2.547	0	0	0	0	0	0	2.054	1.542	0.943	2.547
