uniprot	cluster	pdb	filename	region_1	region_2	conformation	state	chain	gt_len	gt_trim_len	pred_len	pred_trim_len	gt_perc	trim_perc
P62826	006	3gj3	P62826_006_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1623	1623	1723	1623	1.0	0.942
P62826	000	3gj3	P62826_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1623	1623	1723	1623	1.0	0.942
P62826	005	3gj3	P62826_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1623	1623	1723	1623	1.0	0.942
P62826	U100-000	3gj3	P62826_U100-000_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1623	1623	1723	1623	1.0	0.942
P62826	004	3gj3	P62826_004_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1623	1623	1723	1623	1.0	0.942
P62826	002	3gj3	P62826_002_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1623	1623	1723	1623	1.0	0.942
P62826	009	3gj3	P62826_009_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1623	1623	1723	1623	1.0	0.942
P62826	001	3gj3	P62826_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1623	1623	1723	1623	1.0	0.942
P62826	007	3gj3	P62826_007_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1623	1623	1723	1623	1.0	0.942
P62826	U10-000	3gj3	P62826_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1623	1623	1723	1623	1.0	0.942
P62826	008	3gj4	P62826_008_unrelaxed_rank_004_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1607	1601	1723	1601	0.9962663347853142	0.929
P62826	003	3gj4	P62826_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1607	1601	1723	1601	0.9962663347853142	0.929
P62826	006	3gj4	P62826_006_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1607	1601	1723	1601	0.9962663347853142	0.929
P62826	000	3gj4	P62826_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1607	1601	1723	1601	0.9962663347853142	0.929
P62826	005	3gj4	P62826_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1607	1601	1723	1601	0.9962663347853142	0.929
P62826	U100-000	3gj4	P62826_U100-000_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1607	1601	1723	1601	0.9962663347853142	0.929
P62826	004	3gj4	P62826_004_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1607	1601	1723	1601	0.9962663347853142	0.929
P62826	002	3gj4	P62826_002_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1607	1601	1723	1601	0.9962663347853142	0.929
P62826	009	3gj4	P62826_009_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1607	1601	1723	1601	0.9962663347853142	0.929
P62826	001	3gj4	P62826_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1607	1601	1723	1601	0.9962663347853142	0.929
P62826	007	3gj4	P62826_007_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1607	1601	1723	1601	0.9962663347853142	0.929
P62826	U10-000	3gj4	P62826_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1607	1601	1723	1601	0.9962663347853142	0.929
P62826	008	3gj5	P62826_008_unrelaxed_rank_004_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1607	1601	1723	1601	0.9962663347853142	0.929
P62826	003	3gj5	P62826_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1607	1601	1723	1601	0.9962663347853142	0.929
P62826	006	3gj5	P62826_006_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1607	1601	1723	1601	0.9962663347853142	0.929
P62826	000	3gj5	P62826_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1607	1601	1723	1601	0.9962663347853142	0.929
P62826	005	3gj5	P62826_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1607	1601	1723	1601	0.9962663347853142	0.929
P62826	U100-000	3gj5	P62826_U100-000_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1607	1601	1723	1601	0.9962663347853142	0.929
P62826	004	3gj5	P62826_004_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1607	1601	1723	1601	0.9962663347853142	0.929
P62826	002	3gj5	P62826_002_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1607	1601	1723	1601	0.9962663347853142	0.929
P62826	009	3gj5	P62826_009_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1607	1601	1723	1601	0.9962663347853142	0.929
P62826	001	3gj5	P62826_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1607	1601	1723	1601	0.9962663347853142	0.929
P62826	007	3gj5	P62826_007_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1607	1601	1723	1601	0.9962663347853142	0.929
P62826	U10-000	3gj5	P62826_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1607	1601	1723	1601	0.9962663347853142	0.929
P62826	008	3gj6	P62826_008_unrelaxed_rank_004_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1623	1617	1723	1617	0.9963031423290203	0.938
P62826	003	3gj6	P62826_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1623	1617	1723	1617	0.9963031423290203	0.938
P62826	006	3gj6	P62826_006_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1623	1617	1723	1617	0.9963031423290203	0.938
P62826	000	3gj6	P62826_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1623	1617	1723	1617	0.9963031423290203	0.938
P62826	005	3gj6	P62826_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1623	1617	1723	1617	0.9963031423290203	0.938
P62826	U100-000	3gj6	P62826_U100-000_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1623	1617	1723	1617	0.9963031423290203	0.938
P62826	004	3gj6	P62826_004_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1623	1617	1723	1617	0.9963031423290203	0.938
P62826	002	3gj6	P62826_002_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1623	1617	1723	1617	0.9963031423290203	0.938
P62826	009	3gj6	P62826_009_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1623	1617	1723	1617	0.9963031423290203	0.938
P62826	001	3gj6	P62826_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1623	1617	1723	1617	0.9963031423290203	0.938
P62826	007	3gj6	P62826_007_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1623	1617	1723	1617	0.9963031423290203	0.938
P62826	U10-000	3gj6	P62826_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1623	1617	1723	1617	0.9963031423290203	0.938
P62826	008	3gj7	P62826_008_unrelaxed_rank_004_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1609	1603	1723	1603	0.9962709757613425	0.93
P62826	003	3gj7	P62826_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1609	1603	1723	1603	0.9962709757613425	0.93
P62826	006	3gj7	P62826_006_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1609	1603	1723	1603	0.9962709757613425	0.93
P62826	000	3gj7	P62826_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1609	1603	1723	1603	0.9962709757613425	0.93
P62826	005	3gj7	P62826_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1609	1603	1723	1603	0.9962709757613425	0.93
P62826	U100-000	3gj7	P62826_U100-000_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1609	1603	1723	1603	0.9962709757613425	0.93
P62826	004	3gj7	P62826_004_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1609	1603	1723	1603	0.9962709757613425	0.93
P62826	002	3gj7	P62826_002_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1609	1603	1723	1603	0.9962709757613425	0.93
P62826	009	3gj7	P62826_009_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1609	1603	1723	1603	0.9962709757613425	0.93
P62826	001	3gj7	P62826_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1609	1603	1723	1603	0.9962709757613425	0.93
P62826	007	3gj7	P62826_007_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1609	1603	1723	1603	0.9962709757613425	0.93
P62826	U10-000	3gj7	P62826_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1609	1603	1723	1603	0.9962709757613425	0.93
P62826	008	3gj8	P62826_008_unrelaxed_rank_004_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1631	1625	1723	1625	0.9963212752912324	0.943
P62826	003	3gj8	P62826_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1631	1625	1723	1625	0.9963212752912324	0.943
P62826	006	3gj8	P62826_006_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1631	1625	1723	1625	0.9963212752912324	0.943
P62826	000	3gj8	P62826_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1631	1625	1723	1625	0.9963212752912324	0.943
P62826	005	3gj8	P62826_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1631	1625	1723	1625	0.9963212752912324	0.943
P62826	U100-000	3gj8	P62826_U100-000_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1631	1625	1723	1625	0.9963212752912324	0.943
P62826	004	3gj8	P62826_004_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1631	1625	1723	1625	0.9963212752912324	0.943
P62826	002	3gj8	P62826_002_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1631	1625	1723	1625	0.9963212752912324	0.943
P62826	009	3gj8	P62826_009_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1631	1625	1723	1625	0.9963212752912324	0.943
P62826	001	3gj8	P62826_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1631	1625	1723	1625	0.9963212752912324	0.943
P62826	007	3gj8	P62826_007_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1631	1625	1723	1625	0.9963212752912324	0.943
P62826	U10-000	3gj8	P62826_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1631	1625	1723	1625	0.9963212752912324	0.943
P62826	008	4gmx	P62826_008_unrelaxed_rank_004_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1672	1648	1723	1648	0.9856459330143541	0.956
P62826	003	4gmx	P62826_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1672	1648	1723	1648	0.9856459330143541	0.956
P62826	006	4gmx	P62826_006_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1672	1648	1723	1648	0.9856459330143541	0.956
P62826	000	4gmx	P62826_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1672	1648	1723	1648	0.9856459330143541	0.956
P62826	005	4gmx	P62826_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1672	1648	1723	1648	0.9856459330143541	0.956
P62826	U100-000	4gmx	P62826_U100-000_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1672	1648	1723	1648	0.9856459330143541	0.956
P62826	004	4gmx	P62826_004_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1672	1648	1723	1648	0.9856459330143541	0.956
P62826	002	4gmx	P62826_002_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1672	1648	1723	1648	0.9856459330143541	0.956
P62826	009	4gmx	P62826_009_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1672	1648	1723	1648	0.9856459330143541	0.956
P62826	001	4gmx	P62826_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1672	1648	1723	1648	0.9856459330143541	0.956
P62826	007	4gmx	P62826_007_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1672	1648	1723	1648	0.9856459330143541	0.956
P62826	U10-000	4gmx	P62826_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1672	1648	1723	1648	0.9856459330143541	0.956
P62826	008	4gpt	P62826_008_unrelaxed_rank_004_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1700	1667	1723	1667	0.9805882352941176	0.967
P62826	003	4gpt	P62826_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1700	1667	1723	1667	0.9805882352941176	0.967
P62826	006	4gpt	P62826_006_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1700	1667	1723	1667	0.9805882352941176	0.967
P62826	000	4gpt	P62826_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1700	1667	1723	1667	0.9805882352941176	0.967
P62826	005	4gpt	P62826_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1700	1667	1723	1667	0.9805882352941176	0.967
P62826	U100-000	4gpt	P62826_U100-000_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1700	1667	1723	1667	0.9805882352941176	0.967
P62826	004	4gpt	P62826_004_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1700	1667	1723	1667	0.9805882352941176	0.967
P62826	002	4gpt	P62826_002_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1700	1667	1723	1667	0.9805882352941176	0.967
P62826	009	4gpt	P62826_009_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1700	1667	1723	1667	0.9805882352941176	0.967
P62826	001	4gpt	P62826_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1700	1667	1723	1667	0.9805882352941176	0.967
P62826	007	4gpt	P62826_007_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1700	1667	1723	1667	0.9805882352941176	0.967
P62826	U10-000	4gpt	P62826_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1700	1667	1723	1667	0.9805882352941176	0.967
P62826	008	4hat	P62826_008_unrelaxed_rank_004_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1723	1676	1723	1676	0.9727219965177016	0.973
P62826	003	4hat	P62826_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1723	1676	1723	1676	0.9727219965177016	0.973
P62826	006	4hat	P62826_006_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1723	1676	1723	1676	0.9727219965177016	0.973
P62826	000	4hat	P62826_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1723	1676	1723	1676	0.9727219965177016	0.973
P62826	005	4hat	P62826_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1723	1676	1723	1676	0.9727219965177016	0.973
P62826	U100-000	4hat	P62826_U100-000_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1723	1676	1723	1676	0.9727219965177016	0.973
P62826	004	4hat	P62826_004_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1723	1676	1723	1676	0.9727219965177016	0.973
P62826	002	4hat	P62826_002_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1723	1676	1723	1676	0.9727219965177016	0.973
P62826	009	4hat	P62826_009_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1723	1676	1723	1676	0.9727219965177016	0.973
P62826	001	4hat	P62826_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1723	1676	1723	1676	0.9727219965177016	0.973
P62826	007	4hat	P62826_007_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1723	1676	1723	1676	0.9727219965177016	0.973
P62826	U10-000	4hat	P62826_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1723	1676	1723	1676	0.9727219965177016	0.973
P62826	008	4hau	P62826_008_unrelaxed_rank_004_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1647	1607	1723	1607	0.9757134183363692	0.933
P62826	003	4hau	P62826_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1647	1607	1723	1607	0.9757134183363692	0.933
P62826	006	4hau	P62826_006_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1647	1607	1723	1607	0.9757134183363692	0.933
P62826	000	4hau	P62826_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1647	1607	1723	1607	0.9757134183363692	0.933
P62826	005	4hau	P62826_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1647	1607	1723	1607	0.9757134183363692	0.933
P62826	U100-000	4hau	P62826_U100-000_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1647	1607	1723	1607	0.9757134183363692	0.933
P62826	004	4hau	P62826_004_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1647	1607	1723	1607	0.9757134183363692	0.933
P62826	002	4hau	P62826_002_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1647	1607	1723	1607	0.9757134183363692	0.933
P62826	009	4hau	P62826_009_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1647	1607	1723	1607	0.9757134183363692	0.933
P62826	001	4hau	P62826_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1647	1607	1723	1607	0.9757134183363692	0.933
P62826	007	4hau	P62826_007_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1647	1607	1723	1607	0.9757134183363692	0.933
P62826	U10-000	4hau	P62826_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1647	1607	1723	1607	0.9757134183363692	0.933
P62826	008	4hav	P62826_008_unrelaxed_rank_004_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1639	1577	1723	1577	0.9621720561317877	0.915
P62826	003	4hav	P62826_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1639	1577	1723	1577	0.9621720561317877	0.915
P62826	006	4hav	P62826_006_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1639	1577	1723	1577	0.9621720561317877	0.915
P62826	000	4hav	P62826_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1639	1577	1723	1577	0.9621720561317877	0.915
P62826	005	4hav	P62826_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1639	1577	1723	1577	0.9621720561317877	0.915
P62826	U100-000	4hav	P62826_U100-000_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1639	1577	1723	1577	0.9621720561317877	0.915
P62826	004	4hav	P62826_004_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1639	1577	1723	1577	0.9621720561317877	0.915
P62826	002	4hav	P62826_002_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1639	1577	1723	1577	0.9621720561317877	0.915
P62826	009	4hav	P62826_009_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1639	1577	1723	1577	0.9621720561317877	0.915
P62826	001	4hav	P62826_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1639	1577	1723	1577	0.9621720561317877	0.915
P62826	007	4hav	P62826_007_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1639	1577	1723	1577	0.9621720561317877	0.915
P62826	U10-000	4hav	P62826_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1639	1577	1723	1577	0.9621720561317877	0.915
P62826	008	4haw	P62826_008_unrelaxed_rank_004_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1609	1577	1723	1577	0.9801118707271598	0.915
P62826	003	4haw	P62826_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1609	1577	1723	1577	0.9801118707271598	0.915
P62826	006	4haw	P62826_006_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1609	1577	1723	1577	0.9801118707271598	0.915
P62826	000	4haw	P62826_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1609	1577	1723	1577	0.9801118707271598	0.915
P62826	005	4haw	P62826_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1609	1577	1723	1577	0.9801118707271598	0.915
P62826	U100-000	4haw	P62826_U100-000_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1609	1577	1723	1577	0.9801118707271598	0.915
P62826	004	4haw	P62826_004_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open		A	1609	1577	1723	1577	0.9801118707271598	0.915
