Gene_name	Uniprot_ID	Protein_length	region_1	region_2	region_1_len	region_2_len	PDB ID	PDB Length	Resolution	Model	Chain	PDB residues in region_1	PDB residues in region_2	Percent residues in region_1	Percent residues in region_2
PTPN1	P18031	435.0	353-387	2-277	35	276	5kac	491	1.9	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	5qe4	537	1.852	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	6olq	526	2.1	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	5qek	510	1.904	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	2f6f	557	2.0	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	5qdn	497	1.821	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	5qfe	566	1.563	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	5qf9	530	1.94	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	5qfk	535	1.594	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	7l0c	577	1.8	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	6xe8	442	1.952	0	A	0	275	0.0	99.63768115942028
PTPN1	P18031	435.0	353-387	2-277	35	276	1c86	425	2.3	0	A	0	275	0.0	99.63768115942028
PTPN1	P18031	435.0	353-387	2-277	35	276	2nta	516	2.1	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	5qef	606	1.605	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	3eu0	344	2.7	0	A	0	275	0.0	99.63768115942028
PTPN1	P18031	435.0	353-387	2-277	35	276	5qfz	538	1.723	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	1oev	573	2.2	0	A	0	275	0.0	99.63768115942028
PTPN1	P18031	435.0	353-387	2-277	35	276	5qej	503	1.924	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	2f6z	646	1.7	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	2f70	575	2.12	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	5qed	558	1.755	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	7rin	459	1.85	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	5qeo	552	1.721	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	5qel	574	1.654	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	1g1h	411	2.4	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	1g1h	10	2.4	0	B	0	0	0.0	0.0
PTPN1	P18031	435.0	353-387	2-277	35	276	1oeu	466	2.5	0	A	0	275	0.0	99.63768115942028
PTPN1	P18031	435.0	353-387	2-277	35	276	1t48	443	2.2	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	5qdv	515	1.773	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	3qkq	577	2.2	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	5qg1	462	2.209	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	5qgd	549	1.661	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	7mnc	387	1.85	0	A	0	275	0.0	99.63768115942028
PTPN1	P18031	435.0	353-387	2-277	35	276	5qex	579	1.673	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	6xed	595	1.795	0	A	0	275	0.0	99.63768115942028
PTPN1	P18031	435.0	353-387	2-277	35	276	2hnp	278	2.85	0	A	0	273	0.0	98.91304347826086
PTPN1	P18031	435.0	353-387	2-277	35	276	5qe7	508	1.713	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	5qg9	539	1.671	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	3qkp	533	2.05	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	5qft	441	1.96	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	5qfp	476	1.771	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	4qbw	430	1.912	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	2nt7	484	2.1	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	1pyn	535	2.2	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	1a5y	358	2.5	0	A	0	275	0.0	99.63768115942028
PTPN1	P18031	435.0	353-387	2-277	35	276	4zrt	571	1.74	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	4zrt	8	1.74	0	B	0	4	0.0	1.4492753623188406
PTPN1	P18031	435.0	353-387	2-277	35	276	5qfq	556	1.621	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	7mna	496	1.47	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	1onz	563	2.4	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	7mnf	529	1.7	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	5qdu	570	1.672	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	5qfx	466	1.824	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	5qf3	550	1.563	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	5qfm	517	1.83	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	5qf1	500	1.844	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	6ntp	506	1.89	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	6xea	516	1.549	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	7mnb	501	2.2	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	1pa1	635	1.6	0	A	0	0	0.0	0.0
PTPN1	P18031	435.0	353-387	2-277	35	276	5qew	483	1.826	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	5qfh	562	1.591	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	5qdh	583	1.682	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	2azr	513	2.0	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	5qdt	520	1.821	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	5qer	494	1.733	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	5qdz	467	2.141	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	1i57	540	2.1	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	2cnf	494	2.2	0	A	0	275	0.0	99.63768115942028
PTPN1	P18031	435.0	353-387	2-277	35	276	5qdf	574	1.712	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	5qey	542	1.775	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	2f6t	672	1.7	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	7mm1	460	1.85	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	1t4j	283	2.7	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	5qfr	531	1.622	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	7mne	466	1.6	0	A	0	275	0.0	99.63768115942028
PTPN1	P18031	435.0	353-387	2-277	35	276	2cng	555	1.9	0	A	0	275	0.0	99.63768115942028
PTPN1	P18031	435.0	353-387	2-277	35	276	2vey	522	2.2	0	A	0	275	0.0	99.63768115942028
PTPN1	P18031	435.0	353-387	2-277	35	276	5qf4	494	1.832	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	6xef	440	2.048	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	5kab	452	1.968	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	7mkz	566	1.4	0	A	0	276	0.0	100.0
PTPN1	P18031	435.0	353-387	2-277	35	276	2bge	676	1.8	0	A	0	276	0.0	100.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	6jx4	368	2.531	0	A	0	260	0.0	97.01492537313433
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	3w33	426	1.7	0	A	0	251	0.0	93.65671641791045
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5em6	309	2.78	0	A	0	251	0.0	93.65671641791045
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	2itu	397	2.8	0	A	0	258	0.0	96.26865671641791
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	3vjn	328	2.34	0	A	0	264	0.0	98.50746268656717
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	3w2q	405	2.2	0	A	0	268	0.0	100.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	1m17	333	2.6	0	A	0	256	0.0	95.52238805970148
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	3g5v	326	2.001	0	A	47	0	16.72597864768683	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	3g5v	285	2.001	0	B	47	0	16.72597864768683	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	3g5v	22	2.001	0	C	16	0	5.6939501779359425	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	3vrp	571	1.52	0	A	144	0	51.245551601423486	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	3vrp	20	1.52	0	B	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	4jq7	329	2.73	0	A	0	249	0.0	92.91044776119402
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5cav	309	2.73	0	A	0	268	0.0	100.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5fed	316	2.651	0	A	0	256	0.0	95.52238805970148
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	2ity	320	3.42	0	A	0	258	0.0	96.26865671641791
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	4wrg	403	1.9	0	A	0	253	0.0	94.40298507462687
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5gnk	549	1.796	0	A	0	256	0.0	95.52238805970148
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5jeb	302	3.298	0	A	0	262	0.0	97.76119402985076
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	6jrx	365	2.201	0	A	0	265	0.0	98.88059701492537
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	2itw	374	2.88	0	A	0	268	0.0	100.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	3ob2	27	2.1	0	A	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	3ob2	594	2.1	0	B	144	0	51.245551601423486	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5uwd	272	3.06	0	A	0	256	0.0	95.52238805970148
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	4uip	647	2.95	0	A	276	0	98.22064056939502	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	4uip	246	2.95	0	B	78	0	27.75800711743772	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	4uip	2	2.95	0	C	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5ug8	566	1.46	0	A	0	264	0.0	98.50746268656717
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	4i20	287	3.34	0	A	0	268	0.0	100.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	3g5y	233	1.59	0	A	48	0	17.08185053380783	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	3g5y	435	1.59	0	B	51	0	18.14946619217082	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	3g5y	18	1.59	0	E	16	0	5.6939501779359425	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5cao	306	2.6	0	A	0	249	0.0	92.91044776119402
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	4i1z	338	3.0	0	A	0	268	0.0	100.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5czi	432	2.6	0	A	0	268	0.0	100.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5czi	14	2.6	0	B	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	4krp	538	2.823	0	A	233	0	82.91814946619218	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	4krp	116	2.823	0	B	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	4krp	212	2.823	0	C	46	0	16.370106761565836	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	4krp	215	2.823	0	D	53	0	18.86120996441281	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	4krp	2	2.823	0	E	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	4krp	2	2.823	0	F	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	2gs6	385	2.6	0	A	0	253	0.0	94.40298507462687
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	2gs6	7	2.6	0	B	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	3vrr	403	2.0	0	A	144	0	51.245551601423486	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	3vrr	12	2.0	0	C	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	7a6i	308	2.4	0	A	0	268	0.0	100.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	2j5e	371	3.1	0	A	0	267	0.0	99.6268656716418
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5zwj	292	2.9	0	A	0	251	0.0	93.65671641791045
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5edr	357	2.6	0	A	0	250	0.0	93.28358208955224
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5j9z	313	2.5	0	A	0	253	0.0	94.40298507462687
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	4i22	434	1.71	0	A	0	250	0.0	93.28358208955224
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	3vjo	308	2.64	0	A	0	263	0.0	98.13432835820896
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	2itp	371	2.74	0	A	0	268	0.0	100.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	3w2o	343	2.35	0	A	0	268	0.0	100.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5edq	299	2.8	0	A	0	252	0.0	94.02985074626866
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5j9y	313	2.8	0	A	0	265	0.0	98.88059701492537
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5cap	348	2.4	0	A	0	253	0.0	94.40298507462687
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5gmp	337	2.797	0	A	0	257	0.0	95.8955223880597
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5xgm	313	2.952	0	A	0	248	0.0	92.53731343283582
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	2eb3	296	2.84	0	A	0	253	0.0	94.40298507462687
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5xwd	633	2.894	0	A	277	0	98.57651245551602	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5xwd	122	2.894	0	H	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5xwd	110	2.894	0	D	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5xwd	7	2.894	0	B	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5hg7	501	1.85	0	A	0	265	0.0	98.88059701492537
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5x27	335	2.952	0	A	0	259	0.0	96.64179104477611
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5xdk	415	2.346	0	A	0	267	0.0	99.6268656716418
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	4zau	288	2.8	0	A	0	254	0.0	94.77611940298507
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	6jrj	321	2.943	0	A	0	249	0.0	92.91044776119402
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	2itx	359	2.98	0	A	0	264	0.0	98.50746268656717
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	3ug1	306	2.75	0	A	0	260	0.0	97.01492537313433
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5c8k	301	3.0	0	A	0	251	0.0	93.65671641791045
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5hic	403	2.6	0	A	0	252	0.0	94.02985074626866
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5uga	449	1.82	0	A	0	268	0.0	100.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	1m14	324	2.6	0	A	0	250	0.0	93.28358208955224
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	2ks1	44		0	A	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	2ks1	44		0	B	12	0	4.270462633451958	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	2ks1	44		1	A	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	2ks1	44		1	B	12	0	4.270462633451958	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	2ks1	44		2	A	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	2ks1	44		2	B	12	0	4.270462633451958	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	2ks1	44		3	A	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	2ks1	44		3	B	12	0	4.270462633451958	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	2ks1	44		4	A	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	2ks1	44		4	B	12	0	4.270462633451958	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	2ks1	44		5	A	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	2ks1	44		5	B	12	0	4.270462633451958	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	2ks1	44		6	A	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	2ks1	44		6	B	12	0	4.270462633451958	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	2ks1	44		7	A	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	2ks1	44		7	B	12	0	4.270462633451958	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	2ks1	44		8	A	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	2ks1	44		8	B	12	0	4.270462633451958	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	2ks1	44		9	A	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	2ks1	44		9	B	12	0	4.270462633451958	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	2ks1	44		10	A	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	2ks1	44		10	B	12	0	4.270462633451958	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	2ks1	44		11	A	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	2ks1	44		11	B	12	0	4.270462633451958	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5xdl	312	2.7	0	A	0	251	0.0	93.65671641791045
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5c8n	408	2.401	0	A	0	251	0.0	93.65671641791045
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	1nql	617	2.8	0	A	277	0	98.57651245551602	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	1nql	48	2.8	0	B	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	1nql	3	2.8	0	C	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	1nql	3	2.8	0	D	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	1nql	2	2.8	0	E	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5cal	301	2.7	0	A	0	251	0.0	93.65671641791045
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	6aru	611	3.2	0	A	275	0	97.86476868327402	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	6aru	210	3.2	0	B	45	0	16.014234875444842	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	6aru	213	3.2	0	C	54	0	19.217081850533805	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	6aru	8	3.2	0	D	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	6aru	2	3.2	0	E	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5x2k	324	3.201	0	A	0	260	0.0	97.01492537313433
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	6jrk	306	2.796	0	A	0	245	0.0	91.4179104477612
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	6s9b	292	3.25	0	A	0	253	0.0	94.40298507462687
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	2eb2	321	2.5	0	A	0	263	0.0	98.13432835820896
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	3p0y	357	1.8	0	A	22	0	7.829181494661921	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	3p0y	459	1.8	0	H	50	0	17.793594306049823	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	3p0y	460	1.8	0	L	48	0	17.08185053380783	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	3p0y	2	1.8	0	B	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	3p0y	3	1.8	0	C	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	3p0y	2	1.8	0	D	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	4jr3	324	2.7	0	A	0	249	0.0	92.91044776119402
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	3ug2	356	2.5	0	A	0	260	0.0	97.01492537313433
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	4lqm	433	2.5	0	A	0	258	0.0	96.26865671641791
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5hg8	513	1.42	0	A	0	268	0.0	100.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5ugb	316	2.53	0	A	0	266	0.0	99.25373134328358
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5can	307	2.8	0	A	0	252	0.0	94.02985074626866
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	6jwl	386	2.551	0	A	0	262	0.0	97.76119402985076
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	6jz0	314	2.86	0	A	0	267	0.0	99.6268656716418
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	4g5j	336	2.8	0	A	0	254	0.0	94.77611940298507
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5fee	299	2.7	0	A	0	254	0.0	94.77611940298507
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	4r3r	357	3.25	0	A	0	267	0.0	99.6268656716418
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	4r3r	8	3.25	0	B	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5y9t	301	3.25	0	A	0	266	0.0	99.25373134328358
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	2j6m	373	3.1	0	A	0	268	0.0	100.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	2itv	453	2.47	0	A	0	259	0.0	96.64179104477611
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5c8m	303	2.9	0	A	0	252	0.0	94.02985074626866
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	4jq8	325	2.83	0	A	0	249	0.0	92.91044776119402
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	7kxz	344	2.4	0	A	0	264	0.0	98.50746268656717
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5y25	293	3.102	0	A	0	249	0.0	92.91044776119402
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	2j5f	368	3.0	0	A	0	260	0.0	97.01492537313433
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	4rj8	335	2.5	0	A	0	250	0.0	93.28358208955224
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5em8	304	2.8	0	A	0	263	0.0	98.13432835820896
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5hcz	312	2.62	0	A	0	251	0.0	93.65671641791045
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5caq	382	2.5	0	A	0	252	0.0	94.02985074626866
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	5hcx	307	2.6	0	A	0	251	0.0	93.65671641791045
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	1z9i	53		0	A	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	1z9i	53		1	A	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	1z9i	53		2	A	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	1z9i	53		3	A	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	1z9i	53		4	A	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	1z9i	53		5	A	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	1z9i	53		6	A	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	1z9i	53		7	A	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	1z9i	53		8	A	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	1z9i	53		9	A	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	1z9i	53		10	A	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	1z9i	53		11	A	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	1z9i	53		12	A	0	0	0.0	0.0
EGFR	P00533	1210.0	166-309,482-618	712-979	281	268	1z9i	53		13	A	0	0	0.0	0.0
