uniprot,state,conformation,cluster,filename,uniref,taxonId,lineage_score
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_T1ELT5,6412,6
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_UPI00165A7A47,8078,13
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_G1KS00,28377,17
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_UPI001B7D9AF6,13397,11
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_D1LWZ6,10224,7
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_W5JR48,43151,6
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_UPI00187C4BD8,8177,13
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_UPI001454F73C,7604,7
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_W5KK81,7994,13
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_A0A8J1U4C1,6347,6
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_A0A6F9DB17,59560,8
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_A0A3Q2FSP4,28743,13
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_F1RBL6,7955,13
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_UPI000BA80DE4,6850,6
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_A0A674MMR9,31033,13
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_A0A3Q3XMD4,94237,13
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_A0A803YG06,9103,17
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_UPI00148CC53B,198719,6
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_A0A1I8JFP6,282301,6
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_Q17HL6,7159,6
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_A0A7R9A0B0,197562,6
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_UPI001C918334,1232801,6
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_UPI001F5F63FE,274613,6
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_A0A8C4QJ88,7764,10
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_UPI0018867335,120794,17
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_A0A0F8CDK0,215358,13
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_A0A5K3FTP2,53468,6
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_A0A1X7V686,400682,4
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_A0A7I8VIU9,2664684,6
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_A0A665VGG9,173247,13
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_A0A1V9Y3B0,418985,6
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_UPI000C790C5F,1294199,6
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_UPI001C89E078,42026,6
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_A0A670K229,64176,17
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_A0A7R9JUA2,629358,6
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_L8H7Q5,1257118,2
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_Q4SN92,99883,13
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_A0A8S1N8F1,65129,2
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_R7U9K7,283909,6
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_UPI00210F2996,161590,13
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_A0A8J2S4R6,27404,6
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_A0A819BUD5,392033,6
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_UPI001ED81FE0,75038,13
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_V5IGI1,6944,6
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_A0A8B9YR53,30521,21
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_L8GXZ9,1257118,2
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_UPI000F5588D1,46731,5
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_UPI0021F69B5B,63433,6
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_UPI002026CBB3,933632,17
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_A0A2R9BWW7,9597,22
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_A0A5J5CJC7,54343,13
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_A0A8C7Y4S6,183150,13
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_L5M9S4,225400,21
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_A0A0B2VY38,6265,6
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_UPI001F0758ED,137520,13
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_UPI001F5E8B16,6087,5
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_A0A7R8YUY7,343691,6
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_H3D114,99883,13
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_A0A8C6UL26,47308,13
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_A0A553MZ66,623744,13
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_T0R2Z6,1156394,2
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_A0A182YQJ8,30069,6
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_T1J4F0,126957,6
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_UPI000D72019A,13735,17
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_UPI00155AD0A2,7241,6
O08967,Autoinhibited,Closed,U100-008,O08967_U100-008.a3m,UniRef100_A0A498M5E2,84645,13
O08967,Autoinhibited,Closed,025,O08967_025.a3m,UniRef100_UPI0021F69B5B,63433,6
O08967,Autoinhibited,Closed,025,O08967_025.a3m,UniRef100_UPI00073D6434,743375,6
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_UPI0017818AE4,28610,6
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_A0A8C1NVI0,7962,13
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_A0A8R1YG29,,0
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_UPI000D71F360,13735,17
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_A0A0M0JU28,1460289,2
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_A0A8C6K989,105023,13
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_UPI000F681454,6689,6
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_T0R2Z6,1156394,2
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_UPI0004BD4EE3,9798,21
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_UPI0023292F2F,65483,17
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_UPI00023EFF76,8049,13
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_UPI0014438B27,115081,6
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_A0A024UJ15,157072,2
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_UPI002221A169,70543,13
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_A0A8C3CM69,8825,17
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_A0A8S1N8F1,65129,2
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_A0A813HUL5,89957,2
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_UPI0021F69B5B,63433,6
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_UPI001CE16C07,119488,13
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_D3BQV5,670386,2
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_UPI001EDDD869,6669,6
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_A0A152A8E5,361077,2
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_UPI001176F263,181472,13
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_A0A6G1SMV3,561515,6
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_A0A6P8YUB5,161013,6
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_UPI000F5588D1,46731,5
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_A0A8C6M7Q1,105023,13
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_A0A452G062,9925,21
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_A0A7R8YUY7,343691,6
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_A0A2G8JTM8,307972,7
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_A0A6P6I5F7,9696,21
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_UPI001C5362A7,105255,24
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_UPI000874E6FD,217634,6
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_A0A8B7NM66,294128,6
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_UPI0007E614F1,125945,6
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_B3NKR8,7220,6
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_UPI0018878B26,134920,13
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_A9V0S6,81824,3
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_UPI001425886F,1529436,7
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_UPI001B7D3EAD,223781,17
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_UPI001C053529,1250792,13
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_UPI0019535BB7,42434,6
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_A0A498M5E2,84645,13
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_A0A9D3P7C3,337641,13
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_A0A3P8TZS8,161767,13
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_A0A182NBA6,7168,6
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_A0A8K1GA56,32524,16
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_A0A2P2I0Q2,1518452,6
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_A0A158PHS0,334426,6
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_A0A814R9S8,249248,6
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_UPI001CA811EE,37029,21
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_UPI0018F77547,7830,11
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_A0A8P0NHA8,9615,21
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_A0A8C4BKX8,299321,13
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_A0A0P6A5G2,35525,6
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_A0A8C7CYJ5,8019,13
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_UPI0008113F9B,28612,6
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_UPI001EE60E46,36100,6
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_S9YNP5,1437010,20
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_A0A8B7BCY6,1230840,20
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_A0A315VJG1,33528,13
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_A0A7N6B6W6,64144,13
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_A0A0N4VL00,51028,6
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_A0A3B4WXC9,1841481,13
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_UPI00223D03CD,685728,11
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_A0A6J2W050,29144,13
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_A0A0B1PMI3,68888,6
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_UPI001E27EC1B,72248,6
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_A0A315VFN2,586240,13
O08967,Autoinhibited,Closed,U100-001,O08967_U100-001.a3m,UniRef100_UPI00096B1C2D,400682,4
O08967,Autoinhibited,Closed,U10-000,O08967_U10-000.a3m,UniRef100_UPI0009E3BCAC,48498,5
O08967,Autoinhibited,Closed,U10-000,O08967_U10-000.a3m,UniRef100_UPI001BDA2C50,29029,6
O08967,Autoinhibited,Closed,U10-000,O08967_U10-000.a3m,UniRef100_A0A8C3ARD6,8103,13
O08967,Autoinhibited,Closed,U10-000,O08967_U10-000.a3m,UniRef100_A0A8D0GWW1,8508,17
O08967,Autoinhibited,Closed,U10-000,O08967_U10-000.a3m,UniRef100_UPI000644D545,1410327,2
O08967,Autoinhibited,Closed,U10-000,O08967_U10-000.a3m,UniRef100_A0A7S1CGH5,1486930,2
O08967,Autoinhibited,Closed,U10-000,O08967_U10-000.a3m,UniRef100_A0A2R9BWW7,9597,22
O08967,Autoinhibited,Closed,U10-000,O08967_U10-000.a3m,UniRef100_A0A8C7CYJ5,8019,13
O08967,Autoinhibited,Closed,U10-004,O08967_U10-004.a3m,UniRef100_T1IR78,126957,6
O08967,Autoinhibited,Closed,U10-004,O08967_U10-004.a3m,UniRef100_A0A212DC78,46360,21
O08967,Autoinhibited,Closed,U10-004,O08967_U10-004.a3m,UniRef100_A0A8D3ASI6,52904,13
O08967,Autoinhibited,Closed,U10-004,O08967_U10-004.a3m,UniRef100_UPI002166B016,2921223,6
O08967,Autoinhibited,Closed,U10-004,O08967_U10-004.a3m,UniRef100_A0A8J4ZAA9,,0
O08967,Autoinhibited,Closed,003,O08967_003.a3m,UniRef100_UPI0022E6F04B,6604,6
O08967,Autoinhibited,Closed,003,O08967_003.a3m,UniRef100_UPI001E1DBDCA,,0
O08967,Autoinhibited,Closed,003,O08967_003.a3m,UniRef100_UPI0022B20981,558553,6
O08967,Autoinhibited,Closed,003,O08967_003.a3m,UniRef100_UPI001458321C,6579,6
O08967,Autoinhibited,Closed,021,O08967_021.a3m,UniRef100_Q54X30,44689,2
O08967,Autoinhibited,Closed,021,O08967_021.a3m,UniRef100_F1A2T0,5786,2
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_Q4RGG5,99883,13
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A3Q3QY88,43700,13
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A3B3VJN2,586240,13
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_UPI002158F4E6,1496333,6
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A9V3G5,81824,3
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A183IGE9,241478,6
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_L7N1N7,59463,21
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A3M7SWS0,10195,6
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A8N4QGR3,27457,6
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A835YWD7,303371,2
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_R0LE77,8839,17
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A8C0H8C9,106734,17
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A914IQB9,591449,6
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A6P4FHL7,1041015,6
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A7K5YPJ0,2585816,17
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A5K3FTP2,53468,6
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A672MXM0,75366,13
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_UPI001FB788B2,48193,13
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A6G1QBZ3,215402,13
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A821NVK8,392032,6
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_UPI001FABF01A,208333,13
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_UPI00168D96B7,30732,13
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A3P7HBK9,6205,6
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A4X2KG47,29139,19
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A8C5Q4J3,445787,16
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A3Q2XRZ0,109280,13
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A8C3CM69,8825,17
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A8J4PQX1,133409,2
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A1S2ZHC6,9365,21
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A1I8MWB6,7370,6
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_UPI0021C69E13,95602,6
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_UPI0020CB2A68,7994,13
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_F4Q1L7,261658,2
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_UPI001476ACD9,8010,13
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_UPI001C053529,1250792,13
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A8C4PF45,,0
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A7K6N9J7,227192,17
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A1J4KMX3,1144522,2
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A8J7P264,7917,13
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A834LXM1,354439,6
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A9D3LLS2,7936,13
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_UPI0008F99B81,,0
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A7F5RGI2,224129,6
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A8K0ADV1,7740,8
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A8C1BG78,,0
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A812VSQ5,2952,2
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A151Z4L7,361077,2
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_UPI00094E420B,77166,6
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A3Q2WF55,8153,13
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A3P8TZS8,161767,13
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A369S7P5,287889,5
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A2B4SQ43,50429,5
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_UPI0016376619,101364,13
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A3S1BVI3,188477,6
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_K4K1J7,6501,6
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A5S6R107,70415,6
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_R7U9K7,283909,6
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_UPI0014870A69,8103,13
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A8J5E3K6,,0
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A8C4FIL3,299321,13
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A8S4B9N5,238744,13
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A131XHJ4,257692,6
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A915I0R8,13658,6
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_UPI0022F0413F,186751,6
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_UPI001E67569F,6728,6
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_UPI00210FAC46,109475,21
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_UPI0022E45ECF,,0
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A7S2SP39,1034831,2
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_UPI000333905C,9371,20
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A672HSN2,181472,13
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_Q4SN92,99883,13
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_UPI001BDA2C50,29029,6
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_H3D114,99883,13
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A8S1EXP9,2654633,6
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_A0A182R424,62324,6
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_UPI001BFA27BB,34773,13
O08967,Autoinhibited,Closed,U100-005,O08967_U100-005.a3m,UniRef100_UPI000C26C4ED,7260,6
O08967,Autoinhibited,Closed,012,O08967_012.a3m,UniRef100_A0A7M5UZP8,252671,5
O08967,Autoinhibited,Closed,012,O08967_012.a3m,UniRef100_UPI001F5E8B16,6087,5
O08967,Autoinhibited,Closed,007,O08967_007.a3m,UniRef100_A0A4U8UYC5,34508,6
O08967,Autoinhibited,Closed,034,O08967_034.a3m,UniRef100_A0A444U1T5,7906,13
O08967,Autoinhibited,Closed,U100-003,O08967_U100-003.a3m,UniRef100_A0A6P3VYG6,7950,13
O08967,Autoinhibited,Closed,U100-003,O08967_U100-003.a3m,UniRef100_UPI0006D72B28,59463,21
O08967,Autoinhibited,Closed,U100-003,O08967_U100-003.a3m,UniRef100_UPI001471030E,390379,13
O08967,Autoinhibited,Closed,U100-003,O08967_U100-003.a3m,UniRef100_A0A1J4L282,1144522,2
O08967,Autoinhibited,Closed,U100-003,O08967_U100-003.a3m,UniRef100_UPI0014035FBF,7757,10
O08967,Autoinhibited,Closed,U100-003,O08967_U100-003.a3m,UniRef100_UPI00159C2395,8266,13
O08967,Autoinhibited,Closed,U100-003,O08967_U100-003.a3m,UniRef100_A0A3P9KF28,8090,13
O08967,Autoinhibited,Closed,U100-003,O08967_U100-003.a3m,UniRef100_A0A182LWF6,139723,6
O08967,Autoinhibited,Closed,U100-003,O08967_U100-003.a3m,UniRef100_UPI000D71F360,13735,17
O08967,Autoinhibited,Closed,U100-003,O08967_U100-003.a3m,UniRef100_UPI0008113F9B,28612,6
O08967,Autoinhibited,Closed,U100-003,O08967_U100-003.a3m,UniRef100_A0A1D2NE30,48709,6
O08967,Autoinhibited,Closed,U100-003,O08967_U100-003.a3m,UniRef100_UPI00083BF604,110193,6
O08967,Autoinhibited,Closed,U100-003,O08967_U100-003.a3m,UniRef100_A0A096NQ83,314293,22
O08967,Autoinhibited,Closed,U100-003,O08967_U100-003.a3m,UniRef100_A0A6A4S534,52904,13
O08967,Autoinhibited,Closed,U100-003,O08967_U100-003.a3m,UniRef100_G1KS00,28377,17
O08967,Autoinhibited,Closed,U100-003,O08967_U100-003.a3m,UniRef100_UPI0018F2A3C5,9261,18
O08967,Autoinhibited,Closed,U100-003,O08967_U100-003.a3m,UniRef100_A0A7N8WTC8,205130,13
O08967,Autoinhibited,Closed,U100-003,O08967_U100-003.a3m,UniRef100_A0A7L0WF32,81907,17
