uniprot	pdb	cluster	region_1	region_2	complex_rmsd	1.0_aligned	1.0_comp	1.1_aligned	1.1_comp	1.2_aligned	1.2_comp	2.0_aligned	2.0_comp	2.1_aligned	2.1_comp	2.2_aligned	2.2_comp	2.3_aligned	2.3_comp	1_aligned	1_comp	2_aligned	2_comp	state	conformation
P62826	3gj4	002	179-216	10-169	22.596	8.028	36.92	0	0	0	0	4.388	58.954	0	0	0	0	0	0	8.028	36.92	4.388	58.954	nan	Open
P62826	3gj4	009	179-216	10-169	10.023	7.671	20.703	0	0	0	0	5.029	24.051	0	0	0	0	0	0	7.671	20.703	5.029	24.051	nan	Open
P62826	3gj4	001	179-216	10-169	19.9	7.42	42.03	0	0	0	0	4.728	52.316	0	0	0	0	0	0	7.42	42.03	4.728	52.316	nan	Open
P62826	3gj4	007	179-216	10-169	17.6	6.858	27.973	0	0	0	0	5.596	44.501	0	0	0	0	0	0	6.858	27.973	5.596	44.501	nan	Open
P62826	3gj4	U10-000	179-216	10-169	22.499	7.574	52.782	0	0	0	0	4.614	59.514	0	0	0	0	0	0	7.574	52.782	4.614	59.514	nan	Open
P62826	3gj5	008	179-216	10-169	18.115	7.435	31.664	0	0	0	0	10.146	42.789	0	0	0	0	0	0	7.435	31.664	10.146	42.789	nan	Open
P62826	3gj5	003	179-216	10-169	13.721	8.92	28.712	0	0	0	0	4.535	35.209	0	0	0	0	0	0	8.92	28.712	4.535	35.209	nan	Open
P62826	3gj5	006	179-216	10-169	18.827	8.586	36.169	0	0	0	0	12.29	44.62	0	0	0	0	0	0	8.586	36.169	12.29	44.62	nan	Open
P62826	3gj5	000	179-216	10-169	21.051	7.478	47.731	0	0	0	0	4.535	55.586	0	0	0	0	0	0	7.478	47.731	4.535	55.586	nan	Open
P62826	3gj5	005	179-216	10-169	15.262	7.17	27.329	0	0	0	0	5.002	39.228	0	0	0	0	0	0	7.17	27.329	5.002	39.228	nan	Open
P62826	3gj5	U100-000	179-216	10-169	18.93	8.428	45.085	0	0	0	0	4.565	49.696	0	0	0	0	0	0	8.428	45.085	4.565	49.696	nan	Open
P62826	3gj5	004	179-216	10-169	11.69	7.032	27.164	0	0	0	0	4.589	29.398	0	0	0	0	0	0	7.032	27.164	4.589	29.398	nan	Open
P62826	3gj5	002	179-216	10-169	22.632	7.826	36.55	0	0	0	0	4.39	59.056	0	0	0	0	0	0	7.826	36.55	4.39	59.056	nan	Open
P62826	3gj5	009	179-216	10-169	10.059	7.775	20.995	0	0	0	0	5.005	24.192	0	0	0	0	0	0	7.775	20.995	5.005	24.192	nan	Open
P62826	3gj5	001	179-216	10-169	19.936	7.341	41.606	0	0	0	0	4.701	52.411	0	0	0	0	0	0	7.341	41.606	4.701	52.411	nan	Open
P62826	3gj5	007	179-216	10-169	17.613	6.866	28.032	0	0	0	0	5.576	44.545	0	0	0	0	0	0	6.866	28.032	5.576	44.545	nan	Open
P62826	3gj5	U10-000	179-216	10-169	22.513	7.292	52.143	0	0	0	0	4.591	59.552	0	0	0	0	0	0	7.292	52.143	4.591	59.552	nan	Open
P62826	3gj6	008	179-216	10-169	18.112	7.464	31.245	0	0	0	0	10.202	42.88	0	0	0	0	0	0	7.464	31.245	10.202	42.88	nan	Open
P62826	3gj6	003	179-216	10-169	13.726	8.797	28.106	0	0	0	0	4.551	35.317	0	0	0	0	0	0	8.797	28.106	4.551	35.317	nan	Open
P62826	3gj6	006	179-216	10-169	18.609	8.607	35.645	0	0	0	0	12.344	44.648	0	0	0	0	0	0	8.607	35.645	12.344	44.648	nan	Open
P62826	3gj6	000	179-216	10-169	20.983	7.314	47.198	0	0	0	0	4.537	55.648	0	0	0	0	0	0	7.314	47.198	4.537	55.648	nan	Open
P62826	3gj6	005	179-216	10-169	15.27	7.085	26.934	0	0	0	0	5.002	39.401	0	0	0	0	0	0	7.085	26.934	5.002	39.401	nan	Open
P62826	3gj6	U100-000	179-216	10-169	18.884	8.503	44.661	0	0	0	0	4.551	49.813	0	0	0	0	0	0	8.503	44.661	4.551	49.813	nan	Open
P62826	3gj6	004	179-216	10-169	11.664	7.139	26.807	0	0	0	0	4.586	29.414	0	0	0	0	0	0	7.139	26.807	4.586	29.414	nan	Open
P62826	3gj6	002	179-216	10-169	22.584	7.809	36.114	0	0	0	0	4.339	59.248	0	0	0	0	0	0	7.809	36.114	4.339	59.248	nan	Open
P62826	3gj6	009	179-216	10-169	10.047	7.235	19.846	0	0	0	0	5.005	24.21	0	0	0	0	0	0	7.235	19.846	5.005	24.21	nan	Open
P62826	3gj6	001	179-216	10-169	19.881	7.15	40.793	0	0	0	0	4.701	52.489	0	0	0	0	0	0	7.15	40.793	4.701	52.489	nan	Open
P62826	3gj6	007	179-216	10-169	17.628	6.837	27.532	0	0	0	0	5.647	44.683	0	0	0	0	0	0	6.837	27.532	5.647	44.683	nan	Open
P62826	3gj6	U10-000	179-216	10-169	22.455	7.361	51.849	0	0	0	0	4.585	59.685	0	0	0	0	0	0	7.361	51.849	4.585	59.685	nan	Open
P62826	3gj7	008	179-216	10-169	17.96	7.512	31.616	0	0	0	0	10.184	42.69	0	0	0	0	0	0	7.512	31.616	10.184	42.69	nan	Open
P62826	3gj7	003	179-216	10-169	13.551	8.783	28.295	0	0	0	0	4.535	35.127	0	0	0	0	0	0	8.783	28.295	4.535	35.127	nan	Open
P62826	3gj7	006	179-216	10-169	18.616	8.646	36.064	0	0	0	0	12.293	44.297	0	0	0	0	0	0	8.646	36.064	12.293	44.297	nan	Open
P62826	3gj7	000	179-216	10-169	20.567	7.407	47.673	0	0	0	0	4.511	54.906	0	0	0	0	0	0	7.407	47.673	4.511	54.906	nan	Open
P62826	3gj7	005	179-216	10-169	15.033	7.113	27.076	0	0	0	0	4.979	39.04	0	0	0	0	0	0	7.113	27.076	4.979	39.04	nan	Open
P62826	3gj7	U100-000	179-216	10-169	18.443	8.498	45.106	0	0	0	0	4.539	48.961	0	0	0	0	0	0	8.498	45.106	4.539	48.961	nan	Open
P62826	3gj7	004	179-216	10-169	11.56	7.111	27.268	0	0	0	0	4.563	29.397	0	0	0	0	0	0	7.111	27.268	4.563	29.397	nan	Open
P62826	3gj7	002	179-216	10-169	22.26	7.721	36.432	0	0	0	0	4.342	58.751	0	0	0	0	0	0	7.721	36.432	4.342	58.751	nan	Open
P62826	3gj7	009	179-216	10-169	9.935	7.765	20.762	0	0	0	0	4.992	24.099	0	0	0	0	0	0	7.765	20.762	4.992	24.099	nan	Open
P62826	3gj7	001	179-216	10-169	19.472	7.394	41.551	0	0	0	0	4.687	51.768	0	0	0	0	0	0	7.394	41.551	4.687	51.768	nan	Open
P62826	3gj7	007	179-216	10-169	17.387	6.965	28.029	0	0	0	0	5.589	44.394	0	0	0	0	0	0	6.965	28.029	5.589	44.394	nan	Open
P62826	3gj7	U10-000	179-216	10-169	21.966	7.359	52.121	0	0	0	0	4.567	58.745	0	0	0	0	0	0	7.359	52.121	4.567	58.745	nan	Open
P62826	3gj8	008	179-216	10-169	18.28	7.128	31.427	0	0	0	0	10.155	42.814	0	0	0	0	0	0	7.128	31.427	10.155	42.814	nan	Open
P62826	3gj8	003	179-216	10-169	13.859	8.665	28.671	0	0	0	0	4.562	35.148	0	0	0	0	0	0	8.665	28.671	4.562	35.148	nan	Open
P62826	3gj8	006	179-216	10-169	18.982	8.109	35.555	0	0	0	0	12.285	45.093	0	0	0	0	0	0	8.109	35.555	12.285	45.093	nan	Open
P62826	3gj8	000	179-216	10-169	21.728	6.919	47.407	0	0	0	0	4.565	56.806	0	0	0	0	0	0	6.919	47.407	4.565	56.806	nan	Open
P62826	3gj8	005	179-216	10-169	15.453	6.917	27.211	0	0	0	0	5.026	39.304	0	0	0	0	0	0	6.917	27.211	5.026	39.304	nan	Open
P62826	3gj8	U100-000	179-216	10-169	19.561	7.986	44.767	0	0	0	0	4.591	50.877	0	0	0	0	0	0	7.986	44.767	4.591	50.877	nan	Open
P62826	3gj8	004	179-216	10-169	11.933	6.478	26.336	0	0	0	0	4.613	29.723	0	0	0	0	0	0	6.478	26.336	4.613	29.723	nan	Open
P62826	3gj8	002	179-216	10-169	23.059	7.38	36.313	0	0	0	0	4.405	59.591	0	0	0	0	0	0	7.38	36.313	4.405	59.591	nan	Open
P62826	3gj8	009	179-216	10-169	10.224	7.691	21.14	0	0	0	0	5.036	24.321	0	0	0	0	0	0	7.691	21.14	5.036	24.321	nan	Open
P62826	3gj8	001	179-216	10-169	20.539	6.955	41.505	0	0	0	0	4.724	53.482	0	0	0	0	0	0	6.955	41.505	4.724	53.482	nan	Open
P62826	3gj8	007	179-216	10-169	17.87	6.697	28.075	0	0	0	0	5.587	44.777	0	0	0	0	0	0	6.697	28.075	5.587	44.777	nan	Open
P62826	3gj8	U10-000	179-216	10-169	23.251	6.982	52.064	0	0	0	0	4.624	60.887	0	0	0	0	0	0	6.982	52.064	4.624	60.887	nan	Open
P62826	4gmx	008	179-216	10-169	12.758	8.823	22.878	0	0	0	0	10.575	37.263	0	0	0	0	0	0	8.823	22.878	10.575	37.263	nan	Open
P62826	4gmx	003	179-216	10-169	13.821	9.745	22.07	0	0	0	0	3.123	34.25	0	0	0	0	0	0	9.745	22.07	3.123	34.25	nan	Open
P62826	4gmx	006	179-216	10-169	13.218	9.417	20.228	0	0	0	0	13.153	20.829	0	0	0	0	0	0	9.417	20.228	13.153	20.829	nan	Open
P62826	4gmx	000	179-216	10-169	12.723	9.574	52.667	0	0	0	0	1.812	31.949	0	0	0	0	0	0	9.574	52.667	1.812	31.949	nan	Open
P62826	4gmx	005	179-216	10-169	15.936	8.512	27.432	0	0	0	0	2.634	39.936	0	0	0	0	0	0	8.512	27.432	2.634	39.936	nan	Open
P62826	4gmx	U100-000	179-216	10-169	12.374	13.296	56.944	0	0	0	0	1.562	31.132	0	0	0	0	0	0	13.296	56.944	1.562	31.132	nan	Open
P62826	4gmx	004	179-216	10-169	9.843	10.474	14.711	0	0	0	0	2.41	24.068	0	0	0	0	0	0	10.474	14.711	2.41	24.068	nan	Open
P62826	4gmx	002	179-216	10-169	17.307	10.451	37.841	0	0	0	0	2.245	42.887	0	0	0	0	0	0	10.451	37.841	2.245	42.887	nan	Open
P62826	4gmx	009	179-216	10-169	16.368	7.721	28.626	0	0	0	0	2.942	40.809	0	0	0	0	0	0	7.721	28.626	2.942	40.809	nan	Open
P62826	4gmx	001	179-216	10-169	10.41	10.365	45.344	0	0	0	0	2.161	25.917	0	0	0	0	0	0	10.365	45.344	2.161	25.917	nan	Open
P62826	4gmx	007	179-216	10-169	18.22	9.907	27.262	0	0	0	0	6.061	43.035	0	0	0	0	0	0	9.907	27.262	6.061	43.035	nan	Open
P62826	4gmx	U10-000	179-216	10-169	16.631	9.836	62.521	0	0	0	0	2.254	41.939	0	0	0	0	0	0	9.836	62.521	2.254	41.939	nan	Open
P62826	4gpt	008	179-216	10-169	12.773	8.142	25.206	0	0	0	0	10.579	37.463	0	0	0	0	0	0	8.142	25.206	10.579	37.463	nan	Open
P62826	4gpt	003	179-216	10-169	14.257	9.295	27.516	0	0	0	0	3.112	33.766	0	0	0	0	0	0	9.295	27.516	3.112	33.766	nan	Open
P62826	4gpt	006	179-216	10-169	13.05	8.68	22.882	0	0	0	0	13.143	20.139	0	0	0	0	0	0	8.68	22.882	13.143	20.139	nan	Open
P62826	4gpt	000	179-216	10-169	13.085	9.22	57.687	0	0	0	0	1.824	31.389	0	0	0	0	0	0	9.22	57.687	1.824	31.389	nan	Open
P62826	4gpt	005	179-216	10-169	16.694	7.764	28.381	0	0	0	0	2.632	40.025	0	0	0	0	0	0	7.764	28.381	2.632	40.025	nan	Open
P62826	4gpt	U100-000	179-216	10-169	12.655	12.852	58.36	0	0	0	0	1.573	30.455	0	0	0	0	0	0	12.852	58.36	1.573	30.455	nan	Open
P62826	4gpt	004	179-216	10-169	9.914	10.66	12.851	0	0	0	0	2.398	23.185	0	0	0	0	0	0	10.66	12.851	2.398	23.185	nan	Open
P62826	4gpt	002	179-216	10-169	18.002	9.835	41.496	0	0	0	0	2.241	42.782	0	0	0	0	0	0	9.835	41.496	2.241	42.782	nan	Open
P62826	4gpt	009	179-216	10-169	16.955	7.634	28.224	0	0	0	0	2.95	40.421	0	0	0	0	0	0	7.634	28.224	2.95	40.421	nan	Open
P62826	4gpt	001	179-216	10-169	10.517	9.978	48.185	0	0	0	0	2.166	25.092	0	0	0	0	0	0	9.978	48.185	2.166	25.092	nan	Open
P62826	4gpt	007	179-216	10-169	19.577	8.876	29.376	0	0	0	0	6.054	44.682	0	0	0	0	0	0	8.876	29.376	6.054	44.682	nan	Open
P62826	4gpt	U10-000	179-216	10-169	17.15	9.392	65.133	0	0	0	0	2.25	41.381	0	0	0	0	0	0	9.392	65.133	2.25	41.381	nan	Open
P62826	4hat	008	179-216	10-169	12.743	8.138	25.309	0	0	0	0	10.565	37.33	0	0	0	0	0	0	8.138	25.309	10.565	37.33	nan	Open
P62826	4hat	003	179-216	10-169	14.2	9.306	27.6	0	0	0	0	3.108	33.679	0	0	0	0	0	0	9.306	27.6	3.108	33.679	nan	Open
P62826	4hat	006	179-216	10-169	13.065	8.678	23.047	0	0	0	0	13.143	20.066	0	0	0	0	0	0	8.678	23.047	13.143	20.066	nan	Open
P62826	4hat	000	179-216	10-169	13.127	9.2	57.88	0	0	0	0	1.859	31.569	0	0	0	0	0	0	9.2	57.88	1.859	31.569	nan	Open
P62826	4hat	005	179-216	10-169	16.627	7.764	28.416	0	0	0	0	2.655	39.951	0	0	0	0	0	0	7.764	28.416	2.655	39.951	nan	Open
P62826	4hat	U100-000	179-216	10-169	12.625	12.511	57.388	0	0	0	0	1.603	30.434	0	0	0	0	0	0	12.511	57.388	1.603	30.434	nan	Open
P62826	4hat	004	179-216	10-169	9.844	10.28	13.815	0	0	0	0	2.407	23.013	0	0	0	0	0	0	10.28	13.815	2.407	23.013	nan	Open
P62826	4hat	002	179-216	10-169	17.992	9.801	40.499	0	0	0	0	2.262	42.789	0	0	0	0	0	0	9.801	40.499	2.262	42.789	nan	Open
P62826	4hat	009	179-216	10-169	16.847	7.641	28.203	0	0	0	0	2.96	40.25	0	0	0	0	0	0	7.641	28.203	2.96	40.25	nan	Open
P62826	4hat	001	179-216	10-169	10.537	10.016	49.021	0	0	0	0	2.193	25.193	0	0	0	0	0	0	10.016	49.021	2.193	25.193	nan	Open
P62826	4hat	007	179-216	10-169	19.475	8.86	29.552	0	0	0	0	6.035	44.642	0	0	0	0	0	0	8.86	29.552	6.035	44.642	nan	Open
P62826	4hat	U10-000	179-216	10-169	17.165	9.382	65.676	0	0	0	0	2.257	41.493	0	0	0	0	0	0	9.382	65.676	2.257	41.493	nan	Open
P62826	4hau	008	179-216	10-169	12.594	9.024	19.785	0	0	0	0	10.588	36.906	0	0	0	0	0	0	9.024	19.785	10.588	36.906	nan	Open
P62826	4hau	003	179-216	10-169	13.198	9.725	21.076	0	0	0	0	3.119	34.47	0	0	0	0	0	0	9.725	21.076	3.119	34.47	nan	Open
P62826	4hau	006	179-216	10-169	13.198	9.712	17.567	0	0	0	0	13.141	21.669	0	0	0	0	0	0	9.712	17.567	13.141	21.669	nan	Open
P62826	4hau	000	179-216	10-169	12.692	9.725	45.641	0	0	0	0	1.842	33.617	0	0	0	0	0	0	9.725	45.641	1.842	33.617	nan	Open
P62826	4hau	005	179-216	10-169	15.154	8.492	25.137	0	0	0	0	2.645	39.981	0	0	0	0	0	0	8.492	25.137	2.645	39.981	nan	Open
P62826	4hau	U100-000	179-216	10-169	12.305	14.054	57.448	0	0	0	0	1.59	32.696	0	0	0	0	0	0	14.054	57.448	1.59	32.696	nan	Open
P62826	4hau	004	179-216	10-169	9.209	10.507	14.582	0	0	0	0	2.378	23.648	0	0	0	0	0	0	10.507	14.582	2.378	23.648	nan	Open
P62826	4hau	002	179-216	10-169	16.966	10.945	32.552	0	0	0	0	2.241	44.034	0	0	0	0	0	0	10.945	32.552	2.241	44.034	nan	Open
P62826	4hau	009	179-216	10-169	15.339	7.551	27.972	0	0	0	0	2.968	40.276	0	0	0	0	0	0	7.551	27.972	2.968	40.276	nan	Open
P62826	4hau	001	179-216	10-169	10.603	10.151	42.765	0	0	0	0	2.179	27.863	0	0	0	0	0	0	10.151	42.765	2.179	27.863	nan	Open
P62826	4hau	007	179-216	10-169	16.652	9.945	25.989	0	0	0	0	6.048	40.79	0	0	0	0	0	0	9.945	25.989	6.048	40.79	nan	Open
P62826	4hau	U10-000	179-216	10-169	16.517	9.616	61.426	0	0	0	0	2.228	43.92	0	0	0	0	0	0	9.616	61.426	2.228	43.92	nan	Open
P62826	4hav	008	179-216	10-169	12.524	9.261	19.203	0	0	0	0	10.588	36.417	0	0	0	0	0	0	9.261	19.203	10.588	36.417	nan	Open
P62826	4hav	003	179-216	10-169	12.506	9.902	20.967	0	0	0	0	3.117	34.64	0	0	0	0	0	0	9.902	20.967	3.117	34.64	nan	Open
P62826	4hav	006	179-216	10-169	13.308	10.005	17.858	0	0	0	0	13.155	22.335	0	0	0	0	0	0	10.005	17.858	13.155	22.335	nan	Open
P62826	4hav	000	179-216	10-169	12.39	9.547	53.308	0	0	0	0	1.836	34.917	0	0	0	0	0	0	9.547	53.308	1.836	34.917	nan	Open
P62826	4hav	005	179-216	10-169	14.191	8.498	25.186	0	0	0	0	2.643	39.745	0	0	0	0	0	0	8.498	25.186	2.643	39.745	nan	Open
P62826	4hav	U100-000	179-216	10-169	11.975	14.236	55.285	0	0	0	0	1.579	33.754	0	0	0	0	0	0	14.236	55.285	1.579	33.754	nan	Open
P62826	4hav	004	179-216	10-169	8.874	10.621	15.974	0	0	0	0	2.371	24.205	0	0	0	0	0	0	10.621	15.974	2.371	24.205	nan	Open
P62826	4hav	002	179-216	10-169	16.2	11.476	32.492	0	0	0	0	2.244	44.468	0	0	0	0	0	0	11.476	32.492	2.244	44.468	nan	Open
P62826	4hav	009	179-216	10-169	14.552	7.675	28.293	0	0	0	0	2.966	40.611	0	0	0	0	0	0	7.675	28.293	2.966	40.611	nan	Open
P62826	4hav	001	179-216	10-169	10.511	10.871	49.63	0	0	0	0	2.172	29.352	0	0	0	0	0	0	10.871	49.63	2.172	29.352	nan	Open
P62826	4hav	007	179-216	10-169	15.128	10.339	24.768	0	0	0	0	6.057	38.588	0	0	0	0	0	0	10.339	24.768	6.057	38.588	nan	Open
P62826	4hav	U10-000	179-216	10-169	16.056	9.981	62.27	0	0	0	0	2.219	45.405	0	0	0	0	0	0	9.981	62.27	2.219	45.405	nan	Open
P62826	4haw	008	179-216	10-169	12.585	9.176	19.553	0	0	0	0	10.573	36.65	0	0	0	0	0	0	9.176	19.553	10.573	36.65	nan	Open
P62826	4haw	003	179-216	10-169	12.577	9.867	20.963	0	0	0	0	3.119	34.848	0	0	0	0	0	0	9.867	20.963	3.119	34.848	nan	Open
P62826	4haw	006	179-216	10-169	13.306	9.973	17.513	0	0	0	0	13.152	22.551	0	0	0	0	0	0	9.973	17.513	13.152	22.551	nan	Open
P62826	4haw	000	179-216	10-169	12.332	9.501	52.824	0	0	0	0	1.853	34.743	0	0	0	0	0	0	9.501	52.824	1.853	34.743	nan	Open
P62826	4haw	005	179-216	10-169	14.266	8.408	25.506	0	0	0	0	2.659	39.929	0	0	0	0	0	0	8.408	25.506	2.659	39.929	nan	Open
P62826	4haw	U100-000	179-216	10-169	12.041	13.662	54.296	0	0	0	0	1.595	33.941	0	0	0	0	0	0	13.662	54.296	1.595	33.941	nan	Open
P62826	4haw	004	179-216	10-169	8.894	10.566	15.342	0	0	0	0	2.402	24.223	0	0	0	0	0	0	10.566	15.342	2.402	24.223	nan	Open
P62826	4haw	002	179-216	10-169	16.271	11.376	31.872	0	0	0	0	2.262	44.656	0	0	0	0	0	0	11.376	31.872	2.262	44.656	nan	Open
P62826	4haw	009	179-216	10-169	14.604	7.549	28.151	0	0	0	0	2.962	40.746	0	0	0	0	0	0	7.549	28.151	2.962	40.746	nan	Open
P62826	4haw	001	179-216	10-169	10.511	10.567	47.46	0	0	0	0	2.194	29.363	0	0	0	0	0	0	10.567	47.46	2.194	29.363	nan	Open
P62826	4haw	007	179-216	10-169	15.209	10.245	25.153	0	0	0	0	6.047	38.831	0	0	0	0	0	0	10.245	25.153	6.047	38.831	nan	Open
P62826	4haw	U10-000	179-216	10-169	16.012	9.863	61.273	0	0	0	0	2.247	45.265	0	0	0	0	0	0	9.863	61.273	2.247	45.265	nan	Open
P62826	4hay	008	179-216	10-169	12.587	8.645	21.974	0	0	0	0	10.575	36.814	0	0	0	0	0	0	8.645	21.974	10.575	36.814	nan	Open
P62826	4hay	003	179-216	10-169	13.259	9.557	21.321	0	0	0	0	3.113	34.312	0	0	0	0	0	0	9.557	21.321	3.113	34.312	nan	Open
P62826	4hay	006	179-216	10-169	13.184	9.583	17.869	0	0	0	0	13.141	21.362	0	0	0	0	0	0	9.583	17.869	13.141	21.362	nan	Open
P62826	4hay	000	179-216	10-169	12.736	9.235	52.421	0	0	0	0	1.854	33.427	0	0	0	0	0	0	9.235	52.421	1.854	33.427	nan	Open
P62826	4hay	005	179-216	10-169	15.23	8.25	26.222	0	0	0	0	2.65	39.825	0	0	0	0	0	0	8.25	26.222	2.65	39.825	nan	Open
P62826	4hay	U100-000	179-216	10-169	12.26	13.709	56.953	0	0	0	0	1.6	32.283	0	0	0	0	0	0	13.709	56.953	1.6	32.283	nan	Open
P62826	4hay	004	179-216	10-169	9.312	10.434	14.743	0	0	0	0	2.379	23.701	0	0	0	0	0	0	10.434	14.743	2.379	23.701	nan	Open
P62826	4hay	002	179-216	10-169	16.98	10.407	37.903	0	0	0	0	2.258	43.716	0	0	0	0	0	0	10.407	37.903	2.258	43.716	nan	Open
P62826	4hay	009	179-216	10-169	15.494	7.468	27.927	0	0	0	0	2.964	40.323	0	0	0	0	0	0	7.468	27.927	2.964	40.323	nan	Open
P62826	4hay	001	179-216	10-169	10.564	10.123	43.479	0	0	0	0	2.189	27.501	0	0	0	0	0	0	10.123	43.479	2.189	27.501	nan	Open
P62826	4hay	007	179-216	10-169	16.836	9.839	26.177	0	0	0	0	6.045	41.023	0	0	0	0	0	0	9.839	26.177	6.045	41.023	nan	Open
P62826	4hay	U10-000	179-216	10-169	16.569	9.546	61.044	0	0	0	0	2.242	43.665	0	0	0	0	0	0	9.546	61.044	2.242	43.665	nan	Open
P62826	4haz	008	179-216	10-169	12.608	8.559	22.455	0	0	0	0	10.561	36.818	0	0	0	0	0	0	8.559	22.455	10.561	36.818	nan	Open
P62826	4haz	003	179-216	10-169	13.448	9.471	21.483	0	0	0	0	3.109	34.07	0	0	0	0	0	0	9.471	21.483	3.109	34.07	nan	Open
P62826	4haz	006	179-216	10-169	13.139	9.49	18.178	0	0	0	0	13.127	21.066	0	0	0	0	0	0	9.49	18.178	13.127	21.066	nan	Open
P62826	4haz	000	179-216	10-169	12.868	9.227	52.569	0	0	0	0	1.821	33.072	0	0	0	0	0	0	9.227	52.569	1.821	33.072	nan	Open
P62826	4haz	005	179-216	10-169	15.515	8.247	26.091	0	0	0	0	2.63	39.753	0	0	0	0	0	0	8.247	26.091	2.63	39.753	nan	Open
P62826	4haz	U100-000	179-216	10-169	12.367	13.154	56.056	0	0	0	0	1.543	31.877	0	0	0	0	0	0	13.154	56.056	1.543	31.877	nan	Open
P62826	4haz	004	179-216	10-169	9.371	10.358	14.746	0	0	0	0	2.388	23.359	0	0	0	0	0	0	10.358	14.746	2.388	23.359	nan	Open
P62826	4haz	002	179-216	10-169	17.256	10.301	38.579	0	0	0	0	2.229	43.558	0	0	0	0	0	0	10.301	38.579	2.229	43.558	nan	Open
P62826	4haz	009	179-216	10-169	15.734	7.593	27.917	0	0	0	0	2.941	40.084	0	0	0	0	0	0	7.593	27.917	2.941	40.084	nan	Open
P62826	4haz	001	179-216	10-169	10.597	10.179	45.399	0	0	0	0	2.154	27.055	0	0	0	0	0	0	10.179	45.399	2.154	27.055	nan	Open
P62826	4haz	007	179-216	10-169	17.422	9.786	26.239	0	0	0	0	6.044	41.748	0	0	0	0	0	0	9.786	26.239	6.044	41.748	nan	Open
P62826	4haz	U10-000	179-216	10-169	16.751	9.486	61.542	0	0	0	0	2.241	43.195	0	0	0	0	0	0	9.486	61.542	2.241	43.195	nan	Open
P62826	4hb0	008	179-216	10-169	12.686	8.321	23.678	0	0	0	0	10.572	37.043	0	0	0	0	0	0	8.321	23.678	10.572	37.043	nan	Open
P62826	4hb0	003	179-216	10-169	13.803	9.041	24.909	0	0	0	0	3.099	33.813	0	0	0	0	0	0	9.041	24.909	3.099	33.813	nan	Open
P62826	4hb0	006	179-216	10-169	13.095	8.851	22.369	0	0	0	0	13.144	20.566	0	0	0	0	0	0	8.851	22.369	13.144	20.566	nan	Open
P62826	4hb0	000	179-216	10-169	12.978	9.165	55.751	0	0	0	0	1.847	32.251	0	0	0	0	0	0	9.165	55.751	1.847	32.251	nan	Open
P62826	4hb0	005	179-216	10-169	16.039	8.035	26.807	0	0	0	0	2.646	39.793	0	0	0	0	0	0	8.035	26.807	2.646	39.793	nan	Open
P62826	4hb0	U100-000	179-216	10-169	12.485	13.262	57.963	0	0	0	0	1.597	31.125	0	0	0	0	0	0	13.262	57.963	1.597	31.125	nan	Open
P62826	4hb0	004	179-216	10-169	9.601	10.365	13.638	0	0	0	0	2.385	23.188	0	0	0	0	0	0	10.365	13.638	2.385	23.188	nan	Open
P62826	4hb0	002	179-216	10-169	17.56	9.998	39.873	0	0	0	0	2.263	43.111	0	0	0	0	0	0	9.998	39.873	2.263	43.111	nan	Open
P62826	4hb0	009	179-216	10-169	16.255	7.618	27.771	0	0	0	0	2.944	40.081	0	0	0	0	0	0	7.618	27.771	2.944	40.081	nan	Open
P62826	4hb0	001	179-216	10-169	10.554	10.073	47.474	0	0	0	0	2.186	26.053	0	0	0	0	0	0	10.073	47.474	2.186	26.053	nan	Open
P62826	4hb0	007	179-216	10-169	18.397	9.192	28.477	0	0	0	0	6.037	43.111	0	0	0	0	0	0	9.192	28.477	6.037	43.111	nan	Open
P62826	4hb0	U10-000	179-216	10-169	16.939	9.569	65.462	0	0	0	0	2.245	42.273	0	0	0	0	0	0	9.569	65.462	2.245	42.273	nan	Open
P62826	4hb2	008	179-216	10-169	12.742	8.754	23.049	0	0	0	0	10.574	37.043	0	0	0	0	0	0	8.754	23.049	10.574	37.043	nan	Open
P62826	4hb2	003	179-216	10-169	13.801	9.667	21.927	0	0	0	0	3.106	34.101	0	0	0	0	0	0	9.667	21.927	3.106	34.101	nan	Open
P62826	4hb2	006	179-216	10-169	13.197	9.319	20.5	0	0	0	0	13.151	20.656	0	0	0	0	0	0	9.319	20.5	13.151	20.656	nan	Open
P62826	4hb2	000	179-216	10-169	12.785	9.518	52.921	0	0	0	0	1.803	32.047	0	0	0	0	0	0	9.518	52.921	1.803	32.047	nan	Open
P62826	4hb2	005	179-216	10-169	15.928	8.454	27.316	0	0	0	0	2.66	39.787	0	0	0	0	0	0	8.454	27.316	2.66	39.787	nan	Open
P62826	4hb2	U100-000	179-216	10-169	12.374	13.33	56.997	0	0	0	0	1.572	31.044	0	0	0	0	0	0	13.33	56.997	1.572	31.044	nan	Open
P62826	4hb2	004	179-216	10-169	9.844	10.393	14.537	0	0	0	0	2.358	24.023	0	0	0	0	0	0	10.393	14.537	2.358	24.023	nan	Open
P62826	4hb2	002	179-216	10-169	17.304	10.368	37.759	0	0	0	0	2.257	42.733	0	0	0	0	0	0	10.368	37.759	2.257	42.733	nan	Open
P62826	4hb2	009	179-216	10-169	16.385	7.716	28.098	0	0	0	0	2.941	40.773	0	0	0	0	0	0	7.716	28.098	2.941	40.773	nan	Open
