gene_name	uniprot	protein_length	region_1	region_2	pdb	chain	af_filename	gt_fn
Nos1	P29476	1429.0	815-870	757-949	6aux	A	F-P29476-F1-model_v3.cif	6aux.cif
Nos1	P29476	1429.0	815-870	757-949	6ngj	A	F-P29476-F1-model_v3.cif	6ngj.cif
Nos1	P29476	1429.0	815-870	757-949	6ngk	A	F-P29476-F1-model_v3.cif	6ngk.cif
Nos1	P29476	1429.0	815-870	757-949	6ngl	A	F-P29476-F1-model_v3.cif	6ngl.cif
Nos1	P29476	1429.0	815-870	757-949	6ngm	A	F-P29476-F1-model_v3.cif	6ngm.cif
Nos1	P29476	1429.0	815-870	757-949	6ngn	A	F-P29476-F1-model_v3.cif	6ngn.cif
Nos1	P29476	1429.0	815-870	757-949	6ngp	A	F-P29476-F1-model_v3.cif	6ngp.cif
Nos1	P29476	1429.0	815-870	757-949	6ngq	A	F-P29476-F1-model_v3.cif	6ngq.cif
Nos1	P29476	1429.0	815-870	757-949	6ngr	A	F-P29476-F1-model_v3.cif	6ngr.cif
Nos1	P29476	1429.0	815-870	757-949	6ngs	A	F-P29476-F1-model_v3.cif	6ngs.cif
Nos1	P29476	1429.0	815-870	757-949	6ngt	A	F-P29476-F1-model_v3.cif	6ngt.cif
Nos1	P29476	1429.0	815-870	757-949	6ngu	A	F-P29476-F1-model_v3.cif	6ngu.cif
Nos1	P29476	1429.0	815-870	757-949	6ngv	A	F-P29476-F1-model_v3.cif	6ngv.cif
Nos1	P29476	1429.0	815-870	757-949	6ngw	A	F-P29476-F1-model_v3.cif	6ngw.cif
Nos1	P29476	1429.0	815-870	757-949	6ngx	A	F-P29476-F1-model_v3.cif	6ngx.cif
Nos1	P29476	1429.0	815-870	757-949	6ngy	A	F-P29476-F1-model_v3.cif	6ngy.cif
Nos1	P29476	1429.0	815-870	757-949	6ngz	A	F-P29476-F1-model_v3.cif	6ngz.cif
Nos1	P29476	1429.0	815-870	757-949	6nh0	A	F-P29476-F1-model_v3.cif	6nh0.cif
Nos1	P29476	1429.0	815-870	757-949	6nhd	A	F-P29476-F1-model_v3.cif	6nhd.cif
Nos1	P29476	1429.0	815-870	757-949	6nhe	A	F-P29476-F1-model_v3.cif	6nhe.cif
Nos1	P29476	1429.0	815-870	757-949	6pmv	A	F-P29476-F1-model_v3.cif	6pmv.cif
Nos1	P29476	1429.0	815-870	757-949	6pmw	A	F-P29476-F1-model_v3.cif	6pmw.cif
Nos1	P29476	1429.0	815-870	757-949	6pmx	A	F-P29476-F1-model_v3.cif	6pmx.cif
Nos1	P29476	1429.0	815-870	757-949	6pmy	A	F-P29476-F1-model_v3.cif	6pmy.cif
Nos1	P29476	1429.0	815-870	757-949	6pmz	A	F-P29476-F1-model_v3.cif	6pmz.cif
Nos1	P29476	1429.0	815-870	757-949	6pn0	A	F-P29476-F1-model_v3.cif	6pn0.cif
Nos1	P29476	1429.0	815-870	757-949	6pn1	A	F-P29476-F1-model_v3.cif	6pn1.cif
Nos1	P29476	1429.0	815-870	757-949	6pn2	A	F-P29476-F1-model_v3.cif	6pn2.cif
Nos1	P29476	1429.0	815-870	757-949	6pn3	A	F-P29476-F1-model_v3.cif	6pn3.cif
Nos1	P29476	1429.0	815-870	757-949	6pn4	A	F-P29476-F1-model_v3.cif	6pn4.cif
Nos1	P29476	1429.0	815-870	757-949	6pn5	A	F-P29476-F1-model_v3.cif	6pn5.cif
Nos1	P29476	1429.0	815-870	757-949	6pn6	A	F-P29476-F1-model_v3.cif	6pn6.cif
Nos1	P29476	1429.0	815-870	757-949	6pn7	A	F-P29476-F1-model_v3.cif	6pn7.cif
Nos1	P29476	1429.0	815-870	757-949	6pn8	A	F-P29476-F1-model_v3.cif	6pn8.cif
Nos1	P29476	1429.0	815-870	757-949	6pn9	A	F-P29476-F1-model_v3.cif	6pn9.cif
Nos1	P29476	1429.0	815-870	757-949	7s3x	A	F-P29476-F1-model_v3.cif	7s3x.cif
Nos1	P29476	1429.0	815-870	757-949	7s3y	A	F-P29476-F1-model_v3.cif	7s3y.cif
Nos1	P29476	1429.0	815-870	757-949	7s3z	A	F-P29476-F1-model_v3.cif	7s3z.cif
Nos1	P29476	1429.0	815-870	757-949	7s40	A	F-P29476-F1-model_v3.cif	7s40.cif
Nos1	P29476	1429.0	815-870	757-949	7ts9	A	F-P29476-F1-model_v3.cif	7ts9.cif
Nos1	P29476	1429.0	815-870	757-949	7tsa	A	F-P29476-F1-model_v3.cif	7tsa.cif
Nos1	P29476	1429.0	815-870	757-949	7tsb	A	F-P29476-F1-model_v3.cif	7tsb.cif
Nos1	P29476	1429.0	815-870	757-949	7tsc	A	F-P29476-F1-model_v3.cif	7tsc.cif
Nos1	P29476	1429.0	815-870	757-949	7tsd	A	F-P29476-F1-model_v3.cif	7tsd.cif
Nos1	P29476	1429.0	815-870	757-949	7tse	A	F-P29476-F1-model_v3.cif	7tse.cif
Nos1	P29476	1429.0	815-870	757-949	7tsf	A	F-P29476-F1-model_v3.cif	7tsf.cif
Nos1	P29476	1429.0	815-870	757-949	7uan	A	F-P29476-F1-model_v3.cif	7uan.cif
Nos1	P29476	1429.0	815-870	757-949	8fg9	A	F-P29476-F1-model_v3.cif	8fg9.cif
Nos1	P29476	1429.0	815-870	757-949	8fga	A	F-P29476-F1-model_v3.cif	8fga.cif
Nos1	P29476	1429.0	815-870	757-949	8fgb	A	F-P29476-F1-model_v3.cif	8fgb.cif
Nos1	P29476	1429.0	815-870	757-949	8fgc	A	F-P29476-F1-model_v3.cif	8fgc.cif
Nos1	P29476	1429.0	815-870	757-949	8fgd	A	F-P29476-F1-model_v3.cif	8fgd.cif
Nos1	P29476	1429.0	815-870	757-949	8fge	A	F-P29476-F1-model_v3.cif	8fge.cif
Nos1	P29476	1429.0	815-870	757-949	8fgv	A	F-P29476-F1-model_v3.cif	8fgv.cif
Nos1	P29476	1429.0	815-870	757-949	8t1j	A	F-P29476-F1-model_v3.cif	8t1j.cif
Nos1	P29476	1429.0	815-870	757-949	8t1k	A	F-P29476-F1-model_v3.cif	8t1k.cif
PTPN1	P18031	435.0	353-387	2-277	1a5y	A	F-P18031-F1-model_v3.cif	1a5y.cif
PTPN1	P18031	435.0	353-387	2-277	1aax	A	F-P18031-F1-model_v3.cif	1aax.cif
PTPN1	P18031	435.0	353-387	2-277	1bzc	A	F-P18031-F1-model_v3.cif	1bzc.cif
PTPN1	P18031	435.0	353-387	2-277	1bzh	A	F-P18031-F1-model_v3.cif	1bzh.cif
PTPN1	P18031	435.0	353-387	2-277	1bzj	A	F-P18031-F1-model_v3.cif	1bzj.cif
PTPN1	P18031	435.0	353-387	2-277	1c83	A	F-P18031-F1-model_v3.cif	1c83.cif
PTPN1	P18031	435.0	353-387	2-277	1c84	A	F-P18031-F1-model_v3.cif	1c84.cif
PTPN1	P18031	435.0	353-387	2-277	1c85	A	F-P18031-F1-model_v3.cif	1c85.cif
PTPN1	P18031	435.0	353-387	2-277	1c86	A	F-P18031-F1-model_v3.cif	1c86.cif
PTPN1	P18031	435.0	353-387	2-277	1c87	A	F-P18031-F1-model_v3.cif	1c87.cif
PTPN1	P18031	435.0	353-387	2-277	1c88	A	F-P18031-F1-model_v3.cif	1c88.cif
PTPN1	P18031	435.0	353-387	2-277	1ecv	A	F-P18031-F1-model_v3.cif	1ecv.cif
PTPN1	P18031	435.0	353-387	2-277	1een	A	F-P18031-F1-model_v3.cif	1een.cif
PTPN1	P18031	435.0	353-387	2-277	1eeo	A	F-P18031-F1-model_v3.cif	1eeo.cif
PTPN1	P18031	435.0	353-387	2-277	1g1f	A	F-P18031-F1-model_v3.cif	1g1f.cif
PTPN1	P18031	435.0	353-387	2-277	1g1g	A	F-P18031-F1-model_v3.cif	1g1g.cif
PTPN1	P18031	435.0	353-387	2-277	1g1h	A	F-P18031-F1-model_v3.cif	1g1h.cif
PTPN1	P18031	435.0	353-387	2-277	1g7f	A	F-P18031-F1-model_v3.cif	1g7f.cif
PTPN1	P18031	435.0	353-387	2-277	1g7g	A	F-P18031-F1-model_v3.cif	1g7g.cif
PTPN1	P18031	435.0	353-387	2-277	1gfy	A	F-P18031-F1-model_v3.cif	1gfy.cif
PTPN1	P18031	435.0	353-387	2-277	1i57	A	F-P18031-F1-model_v3.cif	1i57.cif
PTPN1	P18031	435.0	353-387	2-277	1jf7	A	F-P18031-F1-model_v3.cif	1jf7.cif
PTPN1	P18031	435.0	353-387	2-277	1kak	A	F-P18031-F1-model_v3.cif	1kak.cif
PTPN1	P18031	435.0	353-387	2-277	1kav	A	F-P18031-F1-model_v3.cif	1kav.cif
PTPN1	P18031	435.0	353-387	2-277	1l8g	A	F-P18031-F1-model_v3.cif	1l8g.cif
PTPN1	P18031	435.0	353-387	2-277	1lqf	A	F-P18031-F1-model_v3.cif	1lqf.cif
PTPN1	P18031	435.0	353-387	2-277	1nl9	A	F-P18031-F1-model_v3.cif	1nl9.cif
PTPN1	P18031	435.0	353-387	2-277	1nny	A	F-P18031-F1-model_v3.cif	1nny.cif
PTPN1	P18031	435.0	353-387	2-277	1no6	A	F-P18031-F1-model_v3.cif	1no6.cif
PTPN1	P18031	435.0	353-387	2-277	1nwe	A	F-P18031-F1-model_v3.cif	1nwe.cif
PTPN1	P18031	435.0	353-387	2-277	1nwl	A	F-P18031-F1-model_v3.cif	1nwl.cif
PTPN1	P18031	435.0	353-387	2-277	1nz7	A	F-P18031-F1-model_v3.cif	1nz7.cif
PTPN1	P18031	435.0	353-387	2-277	1oem	A	F-P18031-F1-model_v3.cif	1oem.cif
PTPN1	P18031	435.0	353-387	2-277	1oeo	A	F-P18031-F1-model_v3.cif	1oeo.cif
PTPN1	P18031	435.0	353-387	2-277	1oes	A	F-P18031-F1-model_v3.cif	1oes.cif
PTPN1	P18031	435.0	353-387	2-277	1oet	A	F-P18031-F1-model_v3.cif	1oet.cif
PTPN1	P18031	435.0	353-387	2-277	1oeu	A	F-P18031-F1-model_v3.cif	1oeu.cif
PTPN1	P18031	435.0	353-387	2-277	1oev	A	F-P18031-F1-model_v3.cif	1oev.cif
PTPN1	P18031	435.0	353-387	2-277	1ony	A	F-P18031-F1-model_v3.cif	1ony.cif
PTPN1	P18031	435.0	353-387	2-277	1onz	A	F-P18031-F1-model_v3.cif	1onz.cif
PTPN1	P18031	435.0	353-387	2-277	1pa1	A	F-P18031-F1-model_v3.cif	1pa1.cif
PTPN1	P18031	435.0	353-387	2-277	1ph0	A	F-P18031-F1-model_v3.cif	1ph0.cif
PTPN1	P18031	435.0	353-387	2-277	1ptt	A	F-P18031-F1-model_v3.cif	1ptt.cif
PTPN1	P18031	435.0	353-387	2-277	1ptu	A	F-P18031-F1-model_v3.cif	1ptu.cif
PTPN1	P18031	435.0	353-387	2-277	1ptv	A	F-P18031-F1-model_v3.cif	1ptv.cif
PTPN1	P18031	435.0	353-387	2-277	1pty	A	F-P18031-F1-model_v3.cif	1pty.cif
PTPN1	P18031	435.0	353-387	2-277	1pxh	A	F-P18031-F1-model_v3.cif	1pxh.cif
PTPN1	P18031	435.0	353-387	2-277	1pyn	A	F-P18031-F1-model_v3.cif	1pyn.cif
PTPN1	P18031	435.0	353-387	2-277	1q1m	A	F-P18031-F1-model_v3.cif	1q1m.cif
PTPN1	P18031	435.0	353-387	2-277	1q6j	A	F-P18031-F1-model_v3.cif	1q6j.cif
PTPN1	P18031	435.0	353-387	2-277	1q6m	A	F-P18031-F1-model_v3.cif	1q6m.cif
PTPN1	P18031	435.0	353-387	2-277	1q6n	A	F-P18031-F1-model_v3.cif	1q6n.cif
PTPN1	P18031	435.0	353-387	2-277	1q6p	A	F-P18031-F1-model_v3.cif	1q6p.cif
PTPN1	P18031	435.0	353-387	2-277	1q6s	A	F-P18031-F1-model_v3.cif	1q6s.cif
PTPN1	P18031	435.0	353-387	2-277	1q6t	A	F-P18031-F1-model_v3.cif	1q6t.cif
PTPN1	P18031	435.0	353-387	2-277	1qxk	A	F-P18031-F1-model_v3.cif	1qxk.cif
PTPN1	P18031	435.0	353-387	2-277	1sug	A	F-P18031-F1-model_v3.cif	1sug.cif
PTPN1	P18031	435.0	353-387	2-277	1t48	A	F-P18031-F1-model_v3.cif	1t48.cif
PTPN1	P18031	435.0	353-387	2-277	1t49	A	F-P18031-F1-model_v3.cif	1t49.cif
PTPN1	P18031	435.0	353-387	2-277	1t4j	A	F-P18031-F1-model_v3.cif	1t4j.cif
PTPN1	P18031	435.0	353-387	2-277	1wax	A	F-P18031-F1-model_v3.cif	1wax.cif
PTPN1	P18031	435.0	353-387	2-277	1xbo	A	F-P18031-F1-model_v3.cif	1xbo.cif
PTPN1	P18031	435.0	353-387	2-277	2azr	A	F-P18031-F1-model_v3.cif	2azr.cif
PTPN1	P18031	435.0	353-387	2-277	2b07	A	F-P18031-F1-model_v3.cif	2b07.cif
PTPN1	P18031	435.0	353-387	2-277	2b4s	A	F-P18031-F1-model_v3.cif	2b4s.cif
PTPN1	P18031	435.0	353-387	2-277	2bgd	A	F-P18031-F1-model_v3.cif	2bgd.cif
PTPN1	P18031	435.0	353-387	2-277	2bge	A	F-P18031-F1-model_v3.cif	2bge.cif
PTPN1	P18031	435.0	353-387	2-277	2cm2	A	F-P18031-F1-model_v3.cif	2cm2.cif
PTPN1	P18031	435.0	353-387	2-277	2cm3	A	F-P18031-F1-model_v3.cif	2cm3.cif
PTPN1	P18031	435.0	353-387	2-277	2cm7	A	F-P18031-F1-model_v3.cif	2cm7.cif
PTPN1	P18031	435.0	353-387	2-277	2cm8	A	F-P18031-F1-model_v3.cif	2cm8.cif
PTPN1	P18031	435.0	353-387	2-277	2cma	A	F-P18031-F1-model_v3.cif	2cma.cif
PTPN1	P18031	435.0	353-387	2-277	2cmb	A	F-P18031-F1-model_v3.cif	2cmb.cif
PTPN1	P18031	435.0	353-387	2-277	2cmc	A	F-P18031-F1-model_v3.cif	2cmc.cif
PTPN1	P18031	435.0	353-387	2-277	2cne	A	F-P18031-F1-model_v3.cif	2cne.cif
PTPN1	P18031	435.0	353-387	2-277	2cnf	A	F-P18031-F1-model_v3.cif	2cnf.cif
PTPN1	P18031	435.0	353-387	2-277	2cng	A	F-P18031-F1-model_v3.cif	2cng.cif
PTPN1	P18031	435.0	353-387	2-277	2cnh	A	F-P18031-F1-model_v3.cif	2cnh.cif
PTPN1	P18031	435.0	353-387	2-277	2cni	A	F-P18031-F1-model_v3.cif	2cni.cif
PTPN1	P18031	435.0	353-387	2-277	2f6f	A	F-P18031-F1-model_v3.cif	2f6f.cif
PTPN1	P18031	435.0	353-387	2-277	2f6t	A	F-P18031-F1-model_v3.cif	2f6t.cif
PTPN1	P18031	435.0	353-387	2-277	2f6v	A	F-P18031-F1-model_v3.cif	2f6v.cif
PTPN1	P18031	435.0	353-387	2-277	2f6w	A	F-P18031-F1-model_v3.cif	2f6w.cif
PTPN1	P18031	435.0	353-387	2-277	2f6y	A	F-P18031-F1-model_v3.cif	2f6y.cif
PTPN1	P18031	435.0	353-387	2-277	2f6z	A	F-P18031-F1-model_v3.cif	2f6z.cif
PTPN1	P18031	435.0	353-387	2-277	2f70	A	F-P18031-F1-model_v3.cif	2f70.cif
PTPN1	P18031	435.0	353-387	2-277	2f71	A	F-P18031-F1-model_v3.cif	2f71.cif
PTPN1	P18031	435.0	353-387	2-277	2fjm	A	F-P18031-F1-model_v3.cif	2fjm.cif
PTPN1	P18031	435.0	353-387	2-277	2fjn	A	F-P18031-F1-model_v3.cif	2fjn.cif
PTPN1	P18031	435.0	353-387	2-277	2h4g	A	F-P18031-F1-model_v3.cif	2h4g.cif
PTPN1	P18031	435.0	353-387	2-277	2h4k	A	F-P18031-F1-model_v3.cif	2h4k.cif
PTPN1	P18031	435.0	353-387	2-277	2hb1	A	F-P18031-F1-model_v3.cif	2hb1.cif
PTPN1	P18031	435.0	353-387	2-277	2hnp	A	F-P18031-F1-model_v3.cif	2hnp.cif
PTPN1	P18031	435.0	353-387	2-277	2hnq	A	F-P18031-F1-model_v3.cif	2hnq.cif
PTPN1	P18031	435.0	353-387	2-277	2nt7	A	F-P18031-F1-model_v3.cif	2nt7.cif
PTPN1	P18031	435.0	353-387	2-277	2nta	A	F-P18031-F1-model_v3.cif	2nta.cif
PTPN1	P18031	435.0	353-387	2-277	2qbp	A	F-P18031-F1-model_v3.cif	2qbp.cif
PTPN1	P18031	435.0	353-387	2-277	2qbq	A	F-P18031-F1-model_v3.cif	2qbq.cif
PTPN1	P18031	435.0	353-387	2-277	2qbr	A	F-P18031-F1-model_v3.cif	2qbr.cif
PTPN1	P18031	435.0	353-387	2-277	2qbs	A	F-P18031-F1-model_v3.cif	2qbs.cif
PTPN1	P18031	435.0	353-387	2-277	2veu	A	F-P18031-F1-model_v3.cif	2veu.cif
PTPN1	P18031	435.0	353-387	2-277	2vev	A	F-P18031-F1-model_v3.cif	2vev.cif
PTPN1	P18031	435.0	353-387	2-277	2vew	A	F-P18031-F1-model_v3.cif	2vew.cif
PTPN1	P18031	435.0	353-387	2-277	2vex	A	F-P18031-F1-model_v3.cif	2vex.cif
PTPN1	P18031	435.0	353-387	2-277	2vey	A	F-P18031-F1-model_v3.cif	2vey.cif
PTPN1	P18031	435.0	353-387	2-277	2zmm	A	F-P18031-F1-model_v3.cif	2zmm.cif
PTPN1	P18031	435.0	353-387	2-277	2zn7	A	F-P18031-F1-model_v3.cif	2zn7.cif
PTPN1	P18031	435.0	353-387	2-277	3a5j	A	F-P18031-F1-model_v3.cif	3a5j.cif
PTPN1	P18031	435.0	353-387	2-277	3a5k	A	F-P18031-F1-model_v3.cif	3a5k.cif
PTPN1	P18031	435.0	353-387	2-277	3cwe	A	F-P18031-F1-model_v3.cif	3cwe.cif
PTPN1	P18031	435.0	353-387	2-277	3d9c	A	F-P18031-F1-model_v3.cif	3d9c.cif
PTPN1	P18031	435.0	353-387	2-277	3eax	A	F-P18031-F1-model_v3.cif	3eax.cif
PTPN1	P18031	435.0	353-387	2-277	3eb1	A	F-P18031-F1-model_v3.cif	3eb1.cif
PTPN1	P18031	435.0	353-387	2-277	3eu0	A	F-P18031-F1-model_v3.cif	3eu0.cif
PTPN1	P18031	435.0	353-387	2-277	3i7z	A	F-P18031-F1-model_v3.cif	3i7z.cif
PTPN1	P18031	435.0	353-387	2-277	3i80	A	F-P18031-F1-model_v3.cif	3i80.cif
PTPN1	P18031	435.0	353-387	2-277	3qkp	A	F-P18031-F1-model_v3.cif	3qkp.cif
PTPN1	P18031	435.0	353-387	2-277	3qkq	A	F-P18031-F1-model_v3.cif	3qkq.cif
PTPN1	P18031	435.0	353-387	2-277	3sme	A	F-P18031-F1-model_v3.cif	3sme.cif
PTPN1	P18031	435.0	353-387	2-277	3zmp	A	F-P18031-F1-model_v3.cif	3zmp.cif
PTPN1	P18031	435.0	353-387	2-277	3zmq	A	F-P18031-F1-model_v3.cif	3zmq.cif
PTPN1	P18031	435.0	353-387	2-277	3zv2	A	F-P18031-F1-model_v3.cif	3zv2.cif
PTPN1	P18031	435.0	353-387	2-277	4bjo	A	F-P18031-F1-model_v3.cif	4bjo.cif
PTPN1	P18031	435.0	353-387	2-277	4i8n	A	F-P18031-F1-model_v3.cif	4i8n.cif
PTPN1	P18031	435.0	353-387	2-277	4qah	A	F-P18031-F1-model_v3.cif	4qah.cif
PTPN1	P18031	435.0	353-387	2-277	4qap	A	F-P18031-F1-model_v3.cif	4qap.cif
PTPN1	P18031	435.0	353-387	2-277	4qbe	A	F-P18031-F1-model_v3.cif	4qbe.cif
PTPN1	P18031	435.0	353-387	2-277	4qbw	A	F-P18031-F1-model_v3.cif	4qbw.cif
PTPN1	P18031	435.0	353-387	2-277	4y14	A	F-P18031-F1-model_v3.cif	4y14.cif
PTPN1	P18031	435.0	353-387	2-277	4zrt	A	F-P18031-F1-model_v3.cif	4zrt.cif
PTPN1	P18031	435.0	353-387	2-277	5k9v	A	F-P18031-F1-model_v3.cif	5k9v.cif
PTPN1	P18031	435.0	353-387	2-277	5k9w	A	F-P18031-F1-model_v3.cif	5k9w.cif
PTPN1	P18031	435.0	353-387	2-277	5ka0	A	F-P18031-F1-model_v3.cif	5ka0.cif
PTPN1	P18031	435.0	353-387	2-277	5ka1	A	F-P18031-F1-model_v3.cif	5ka1.cif
PTPN1	P18031	435.0	353-387	2-277	5ka2	A	F-P18031-F1-model_v3.cif	5ka2.cif
PTPN1	P18031	435.0	353-387	2-277	5ka3	A	F-P18031-F1-model_v3.cif	5ka3.cif
PTPN1	P18031	435.0	353-387	2-277	5ka4	A	F-P18031-F1-model_v3.cif	5ka4.cif
PTPN1	P18031	435.0	353-387	2-277	5ka7	A	F-P18031-F1-model_v3.cif	5ka7.cif
PTPN1	P18031	435.0	353-387	2-277	5ka8	A	F-P18031-F1-model_v3.cif	5ka8.cif
PTPN1	P18031	435.0	353-387	2-277	5ka9	A	F-P18031-F1-model_v3.cif	5ka9.cif
PTPN1	P18031	435.0	353-387	2-277	5kaa	A	F-P18031-F1-model_v3.cif	5kaa.cif
PTPN1	P18031	435.0	353-387	2-277	5kab	A	F-P18031-F1-model_v3.cif	5kab.cif
PTPN1	P18031	435.0	353-387	2-277	5kac	A	F-P18031-F1-model_v3.cif	5kac.cif
PTPN1	P18031	435.0	353-387	2-277	5kad	A	F-P18031-F1-model_v3.cif	5kad.cif
PTPN1	P18031	435.0	353-387	2-277	5qde	A	F-P18031-F1-model_v3.cif	5qde.cif
PTPN1	P18031	435.0	353-387	2-277	5qdf	A	F-P18031-F1-model_v3.cif	5qdf.cif
PTPN1	P18031	435.0	353-387	2-277	5qdg	A	F-P18031-F1-model_v3.cif	5qdg.cif
PTPN1	P18031	435.0	353-387	2-277	5qdh	A	F-P18031-F1-model_v3.cif	5qdh.cif
PTPN1	P18031	435.0	353-387	2-277	5qdi	A	F-P18031-F1-model_v3.cif	5qdi.cif
PTPN1	P18031	435.0	353-387	2-277	5qdj	A	F-P18031-F1-model_v3.cif	5qdj.cif
PTPN1	P18031	435.0	353-387	2-277	5qdk	A	F-P18031-F1-model_v3.cif	5qdk.cif
PTPN1	P18031	435.0	353-387	2-277	5qdl	A	F-P18031-F1-model_v3.cif	5qdl.cif
PTPN1	P18031	435.0	353-387	2-277	5qdm	A	F-P18031-F1-model_v3.cif	5qdm.cif
PTPN1	P18031	435.0	353-387	2-277	5qdn	A	F-P18031-F1-model_v3.cif	5qdn.cif
PTPN1	P18031	435.0	353-387	2-277	5qdo	A	F-P18031-F1-model_v3.cif	5qdo.cif
PTPN1	P18031	435.0	353-387	2-277	5qdp	A	F-P18031-F1-model_v3.cif	5qdp.cif
PTPN1	P18031	435.0	353-387	2-277	5qdq	A	F-P18031-F1-model_v3.cif	5qdq.cif
PTPN1	P18031	435.0	353-387	2-277	5qdr	A	F-P18031-F1-model_v3.cif	5qdr.cif
PTPN1	P18031	435.0	353-387	2-277	5qds	A	F-P18031-F1-model_v3.cif	5qds.cif
PTPN1	P18031	435.0	353-387	2-277	5qdt	A	F-P18031-F1-model_v3.cif	5qdt.cif
PTPN1	P18031	435.0	353-387	2-277	5qdu	A	F-P18031-F1-model_v3.cif	5qdu.cif
PTPN1	P18031	435.0	353-387	2-277	5qdv	A	F-P18031-F1-model_v3.cif	5qdv.cif
PTPN1	P18031	435.0	353-387	2-277	5qdw	A	F-P18031-F1-model_v3.cif	5qdw.cif
PTPN1	P18031	435.0	353-387	2-277	5qdx	A	F-P18031-F1-model_v3.cif	5qdx.cif
PTPN1	P18031	435.0	353-387	2-277	5qdy	A	F-P18031-F1-model_v3.cif	5qdy.cif
PTPN1	P18031	435.0	353-387	2-277	5qdz	A	F-P18031-F1-model_v3.cif	5qdz.cif
PTPN1	P18031	435.0	353-387	2-277	5qe0	A	F-P18031-F1-model_v3.cif	5qe0.cif
PTPN1	P18031	435.0	353-387	2-277	5qe1	A	F-P18031-F1-model_v3.cif	5qe1.cif
PTPN1	P18031	435.0	353-387	2-277	5qe2	A	F-P18031-F1-model_v3.cif	5qe2.cif
PTPN1	P18031	435.0	353-387	2-277	5qe3	A	F-P18031-F1-model_v3.cif	5qe3.cif
PTPN1	P18031	435.0	353-387	2-277	5qe4	A	F-P18031-F1-model_v3.cif	5qe4.cif
PTPN1	P18031	435.0	353-387	2-277	5qe5	A	F-P18031-F1-model_v3.cif	5qe5.cif
PTPN1	P18031	435.0	353-387	2-277	5qe6	A	F-P18031-F1-model_v3.cif	5qe6.cif
PTPN1	P18031	435.0	353-387	2-277	5qe7	A	F-P18031-F1-model_v3.cif	5qe7.cif
PTPN1	P18031	435.0	353-387	2-277	5qe8	A	F-P18031-F1-model_v3.cif	5qe8.cif
PTPN1	P18031	435.0	353-387	2-277	5qe9	A	F-P18031-F1-model_v3.cif	5qe9.cif
PTPN1	P18031	435.0	353-387	2-277	5qea	A	F-P18031-F1-model_v3.cif	5qea.cif
PTPN1	P18031	435.0	353-387	2-277	5qeb	A	F-P18031-F1-model_v3.cif	5qeb.cif
PTPN1	P18031	435.0	353-387	2-277	5qec	A	F-P18031-F1-model_v3.cif	5qec.cif
PTPN1	P18031	435.0	353-387	2-277	5qed	A	F-P18031-F1-model_v3.cif	5qed.cif
PTPN1	P18031	435.0	353-387	2-277	5qee	A	F-P18031-F1-model_v3.cif	5qee.cif
PTPN1	P18031	435.0	353-387	2-277	5qef	A	F-P18031-F1-model_v3.cif	5qef.cif
PTPN1	P18031	435.0	353-387	2-277	5qeg	A	F-P18031-F1-model_v3.cif	5qeg.cif
PTPN1	P18031	435.0	353-387	2-277	5qeh	A	F-P18031-F1-model_v3.cif	5qeh.cif
PTPN1	P18031	435.0	353-387	2-277	5qei	A	F-P18031-F1-model_v3.cif	5qei.cif
PTPN1	P18031	435.0	353-387	2-277	5qej	A	F-P18031-F1-model_v3.cif	5qej.cif
PTPN1	P18031	435.0	353-387	2-277	5qek	A	F-P18031-F1-model_v3.cif	5qek.cif
PTPN1	P18031	435.0	353-387	2-277	5qel	A	F-P18031-F1-model_v3.cif	5qel.cif
PTPN1	P18031	435.0	353-387	2-277	5qem	A	F-P18031-F1-model_v3.cif	5qem.cif
PTPN1	P18031	435.0	353-387	2-277	5qen	A	F-P18031-F1-model_v3.cif	5qen.cif
PTPN1	P18031	435.0	353-387	2-277	5qeo	A	F-P18031-F1-model_v3.cif	5qeo.cif
PTPN1	P18031	435.0	353-387	2-277	5qep	A	F-P18031-F1-model_v3.cif	5qep.cif
PTPN1	P18031	435.0	353-387	2-277	5qeq	A	F-P18031-F1-model_v3.cif	5qeq.cif
PTPN1	P18031	435.0	353-387	2-277	5qer	A	F-P18031-F1-model_v3.cif	5qer.cif
PTPN1	P18031	435.0	353-387	2-277	5qes	A	F-P18031-F1-model_v3.cif	5qes.cif
PTPN1	P18031	435.0	353-387	2-277	5qet	A	F-P18031-F1-model_v3.cif	5qet.cif
PTPN1	P18031	435.0	353-387	2-277	5qeu	A	F-P18031-F1-model_v3.cif	5qeu.cif
PTPN1	P18031	435.0	353-387	2-277	5qev	A	F-P18031-F1-model_v3.cif	5qev.cif
PTPN1	P18031	435.0	353-387	2-277	5qew	A	F-P18031-F1-model_v3.cif	5qew.cif
PTPN1	P18031	435.0	353-387	2-277	5qex	A	F-P18031-F1-model_v3.cif	5qex.cif
PTPN1	P18031	435.0	353-387	2-277	5qey	A	F-P18031-F1-model_v3.cif	5qey.cif
PTPN1	P18031	435.0	353-387	2-277	5qez	A	F-P18031-F1-model_v3.cif	5qez.cif
PTPN1	P18031	435.0	353-387	2-277	5qf0	A	F-P18031-F1-model_v3.cif	5qf0.cif
PTPN1	P18031	435.0	353-387	2-277	5qf1	A	F-P18031-F1-model_v3.cif	5qf1.cif
PTPN1	P18031	435.0	353-387	2-277	5qf2	A	F-P18031-F1-model_v3.cif	5qf2.cif
