uniprot	region_1	region_2	mean_pae_1_1	mean_pae_1_2	mean_pae_2_2	af_filename	cluster	cf_filename	complex_mean_plddt	r1_mean_plddt	r2_mean_plddt
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	177	Q72AS4_177_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	55.709	65.793	36.979
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	091	Q72AS4_091_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	78.908	91.163	65.247
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	U100-009	Q72AS4_U100-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.064	95.651	90.551
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	001	Q72AS4_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	57.007	67.832	37.434
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	U10-003	Q72AS4_U10-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	74.713	84.179	54.678
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	080	Q72AS4_080_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	51.651	56.327	43.394
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	014	Q72AS4_014_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	46.827	57.11	28.816
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	149	Q72AS4_149_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	60.681	76.851	30.843
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	135	Q72AS4_135_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	51.731	60.255	33.294
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	187	Q72AS4_187_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	53.727	63.489	38.052
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	065	Q72AS4_065_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	54.412	69.731	31.639
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	097	Q72AS4_097_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	44.028	54.107	27.162
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	052	Q72AS4_052_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	60.504	75.498	33.43
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	142	Q72AS4_142_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	56.613	59.631	47.644
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	086	Q72AS4_086_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	49.208	57.652	35.242
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	074	Q72AS4_074_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	55.008	62.05	39.619
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	196	Q72AS4_196_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	52.7	59.123	35.321
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	164	Q72AS4_164_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	53.636	64.774	34.957
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	056	Q72AS4_056_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	47.816	59.204	30.83
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	157	Q72AS4_157_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	83.486	87.766	80.857
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	U100-006	Q72AS4_U100-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	92.884	95.389	94.467
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	171	Q72AS4_171_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	54.003	66.113	31.155
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	061	Q72AS4_061_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	55.214	64.48	38.069
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	U10-008	Q72AS4_U10-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	75.045	86.426	58.39
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	U10-005	Q72AS4_U10-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	74.017	85.599	53.491
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	012	Q72AS4_012_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	80.849	90.82	56.013
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	160	Q72AS4_160_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	53.032	64.551	34.631
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	003	Q72AS4_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	52.87	62.736	36.306
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	153	Q72AS4_153_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	66.637	78.272	38.987
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	131	Q72AS4_131_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	52.239	60.484	35.27
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	113	Q72AS4_113_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	60.731	75.461	33.762
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	047	Q72AS4_047_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	58.553	71.805	34.962
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	028	Q72AS4_028_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	59.221	71.68	30.995
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	200	Q72AS4_200_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	52.612	62.369	34.948
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	030	Q72AS4_030_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	66.138	80.424	38.153
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	102	Q72AS4_102_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	55.659	65.772	32.221
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	117	Q72AS4_117_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	50.777	60.068	33.2
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	025	Q72AS4_025_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	71.674	82.698	54.679
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	021	Q72AS4_021_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	55.619	67.716	37.96
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	070	Q72AS4_070_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	46.288	54.892	32.469
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	106	Q72AS4_106_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	53.628	60.144	33.921
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	079	Q72AS4_079_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	62.731	75.594	34.533
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	169	Q72AS4_169_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	51.732	63.724	29.789
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	146	Q72AS4_146_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	58.185	67.544	31.753
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	034	Q72AS4_034_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	53.9	65.856	33.104
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	129	Q72AS4_129_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	53.33	59.965	33.772
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	120	Q72AS4_120_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	62.399	69.591	49.287
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	124	Q72AS4_124_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	54.767	67.711	32.296
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	016	Q72AS4_016_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	46.128	56.846	26.804
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	007	Q72AS4_007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	75.304	89.247	40.358
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	178	Q72AS4_178_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	50.328	58.505	30.599
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	039	Q72AS4_039_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	53.846	68.794	29.233
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	043	Q72AS4_043_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	55.638	60.819	37.129
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	068	Q72AS4_068_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	52.022	60.944	35.7
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	175	Q72AS4_175_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	49.034	56.877	33.337
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	138	Q72AS4_138_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	49.661	60.335	36.95
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	U100-002	Q72AS4_U100-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	91.998	95.257	92.27
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	093	Q72AS4_093_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	58.616	65.056	38.41
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	183	Q72AS4_183_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	64.141	78.066	38.161
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	192	Q72AS4_192_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	62.1	71.902	36.829
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	082	Q72AS4_082_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	55.612	64.161	32.078
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	U10-001	Q72AS4_U10-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	75.854	89.984	59.448
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	168	Q72AS4_168_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	46.277	55.956	31.189
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	017	Q72AS4_017_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	72.89	82.065	41.035
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	U10-000	Q72AS4_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	72.061	84.436	51.28
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	060	Q72AS4_060_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	53.62	59.907	33.123
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	130	Q72AS4_130_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	54.648	64.101	34.045
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	156	Q72AS4_156_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	56.324	69.186	34.582
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	042	Q72AS4_042_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	47.934	56.262	36.811
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	116	Q72AS4_116_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	49.844	57.853	33.565
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	024	Q72AS4_024_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	62.869	76.72	39.147
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	197	Q72AS4_197_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	54.203	66.072	35.164
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	128	Q72AS4_128_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	51.783	58.275	37.286
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	U10-009	Q72AS4_U10-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	69.841	83.792	41.584
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	103	Q72AS4_103_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	55.834	63.422	36.572
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	083	Q72AS4_083_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	45.634	55.424	33.103
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	092	Q72AS4_092_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	49.924	59.609	29.628
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	161	Q72AS4_161_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	47.837	57.708	30.512
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	147	Q72AS4_147_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	48.555	57.6	34.224
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	075	Q72AS4_075_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	48.123	57.362	32.347
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	193	Q72AS4_193_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	47.072	56.295	28.722
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	174	Q72AS4_174_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	59.456	70.544	31.542
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	096	Q72AS4_096_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	46.999	54.765	35.204
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	U100-003	Q72AS4_U100-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	90.622	95.518	92.766
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	112	Q72AS4_112_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	45.232	53.414	31.94
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	165	Q72AS4_165_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	60.963	73.324	32.864
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	053	Q72AS4_053_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	62.126	68.618	35.53
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	U100-007	Q72AS4_U100-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	92.653	95.611	93.105
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	170	Q72AS4_170_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	67.477	82.458	37.819
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	179	Q72AS4_179_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	62.875	75.796	32.953
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	139	Q72AS4_139_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	59.342	66.315	37.108
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	046	Q72AS4_046_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	53.431	61.455	38.78
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	152	Q72AS4_152_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	62.616	72.55	38.969
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	029	Q72AS4_029_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	69.954	83.966	33.317
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	134	Q72AS4_134_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	58.681	68.934	38.86
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	186	Q72AS4_186_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	52.853	64.94	29.75
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	U10-004	Q72AS4_U10-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	76.722	84.975	61.021
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	107	Q72AS4_107_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	87.527	93.642	82.771
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	071	Q72AS4_071_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	56.359	67.42	32.842
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	013	Q72AS4_013_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	46.489	57.741	29.237
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	064	Q72AS4_064_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	58.71	71.863	35.713
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	020	Q72AS4_020_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	50.326	59.247	29.291
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	031	Q72AS4_031_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	60.072	71.667	29.969
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	143	Q72AS4_143_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	51.234	57.892	31.255
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	057	Q72AS4_057_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	56.929	66.036	32.721
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	035	Q72AS4_035_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	51.576	63.163	32.188
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	121	Q72AS4_121_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	51.03	59.318	38.071
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	038	Q72AS4_038_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	50.136	58.268	32.627
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	125	Q72AS4_125_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	47.996	54.572	43.326
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	078	Q72AS4_078_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	55.942	69.569	31.784
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	087	Q72AS4_087_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	55.107	67.502	35.164
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	006	Q72AS4_006_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	58.031	66.758	37.904
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	069	Q72AS4_069_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	49.833	58.25	33.074
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	182	Q72AS4_182_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	62.189	75.935	39.446
Q72AS4	52-205	237-315	1.767	2.545	1.453	AF-Q72AS4-F1-model_v4.cif	002	Q72AS4_002_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	51.467	58.3	34.898
Q7CRA4	113-301	425-657	6.442	23.053	2.48	AF-Q7CRA4-F1-model_v4.cif	007	Q7CRA4_007_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	47.388	54.162	42.125
Q7CRA4	113-301	425-657	6.442	23.053	2.48	AF-Q7CRA4-F1-model_v4.cif	097	Q7CRA4_097_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	46.847	45.386	35.708
Q7CRA4	113-301	425-657	6.442	23.053	2.48	AF-Q7CRA4-F1-model_v4.cif	164	Q7CRA4_164_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	46.754	47.802	42.822
Q7CRA4	113-301	425-657	6.442	23.053	2.48	AF-Q7CRA4-F1-model_v4.cif	120	Q7CRA4_120_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	57.097	67.042	44.336
Q7CRA4	113-301	425-657	6.442	23.053	2.48	AF-Q7CRA4-F1-model_v4.cif	079	Q7CRA4_079_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	61.736	46.941	79.083
Q7CRA4	113-301	425-657	6.442	23.053	2.48	AF-Q7CRA4-F1-model_v4.cif	146	Q7CRA4_146_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	49.661	50.045	42.903
Q7CRA4	113-301	425-657	6.442	23.053	2.48	AF-Q7CRA4-F1-model_v4.cif	039	Q7CRA4_039_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	73.194	78.89	78.09
Q7CRA4	113-301	425-657	6.442	23.053	2.48	AF-Q7CRA4-F1-model_v4.cif	U100-009	Q7CRA4_U100-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	89.709	93.651	95.06
Q7CRA4	113-301	425-657	6.442	23.053	2.48	AF-Q7CRA4-F1-model_v4.cif	082	Q7CRA4_082_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	47.814	49.066	37.712
Q7CRA4	113-301	425-657	6.442	23.053	2.48	AF-Q7CRA4-F1-model_v4.cif	160	Q7CRA4_160_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	44.492	50.235	35.911
Q7CRA4	113-301	425-657	6.442	23.053	2.48	AF-Q7CRA4-F1-model_v4.cif	061	Q7CRA4_061_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	63.646	60.967	78.515
