gene_name	uniprot	protein_length	region_1	region_2	pdb	chain	af_filename	gt_fn	label_offset	gt_len	gt_trim_len	pred_len	pred_trim_len	gt_perc	trim_perc
Nos1	P29476	1429.0	815-870	757-949	4jsh	A	F-P29476-F1-model_v3.cif	4jsh.cif	-296	3407	3407	11304	3407	1.0	0.301
Nos1	P29476	1429.0	815-870	757-949	4jsi	A	F-P29476-F1-model_v3.cif	4jsi.cif	-296	3319	3313	11304	3313	0.9981922265742693	0.293
Nos1	P29476	1429.0	815-870	757-949	4jsj	A	F-P29476-F1-model_v3.cif	4jsj.cif	-296	3328	3313	11304	3313	0.9954927884615384	0.293
Nos1	P29476	1429.0	815-870	757-949	4k5d	A	F-P29476-F1-model_v3.cif	4k5d.cif	-296	3313	3313	11304	3313	1.0	0.293
Nos1	P29476	1429.0	815-870	757-949	4k5e	A	F-P29476-F1-model_v3.cif	4k5e.cif	-296	3316	3301	11304	3301	0.9954764776839565	0.292
Nos1	P29476	1429.0	815-870	757-949	4k5f	A	F-P29476-F1-model_v3.cif	4k5f.cif	-296	3313	3313	11304	3313	1.0	0.293
Nos1	P29476	1429.0	815-870	757-949	4k5g	A	F-P29476-F1-model_v3.cif	4k5g.cif	-296	3323	3313	11304	3313	0.9969906710803491	0.293
Nos1	P29476	1429.0	815-870	757-949	4kch	A	F-P29476-F1-model_v3.cif	4kch.cif	-296	3313	3313	11304	3313	1.0	0.293
Nos1	P29476	1429.0	815-870	757-949	4kci	A	F-P29476-F1-model_v3.cif	4kci.cif	-296	3313	3313	11304	3313	1.0	0.293
Nos1	P29476	1429.0	815-870	757-949	4kcj	A	F-P29476-F1-model_v3.cif	4kcj.cif	-296	3319	3313	11304	3313	0.9981922265742693	0.293
Nos1	P29476	1429.0	815-870	757-949	4kck	A	F-P29476-F1-model_v3.cif	4kck.cif	-296	3313	3313	11304	3313	1.0	0.293
Nos1	P29476	1429.0	815-870	757-949	4kcl	A	F-P29476-F1-model_v3.cif	4kcl.cif	-296	3316	3313	11304	3313	0.9990952955367913	0.293
Nos1	P29476	1429.0	815-870	757-949	4kcm	A	F-P29476-F1-model_v3.cif	4kcm.cif	-296	3322	3313	11304	3313	0.9972907886815171	0.293
Nos1	P29476	1429.0	815-870	757-949	4kcn	A	F-P29476-F1-model_v3.cif	4kcn.cif	-296	3322	3313	11304	3313	0.9972907886815171	0.293
Nos1	P29476	1429.0	815-870	757-949	4kco	A	F-P29476-F1-model_v3.cif	4kco.cif	-296	3327	3313	11304	3313	0.9957920048091373	0.293
Nos1	P29476	1429.0	815-870	757-949	4lux	A	F-P29476-F1-model_v3.cif	4lux.cif	-296	3321	3313	11304	3313	0.9975910870219813	0.293
Nos1	P29476	1429.0	815-870	757-949	4ugz	A	F-P29476-F1-model_v3.cif	4ugz.cif	-296	3328	3314	11304	3314	0.9957932692307693	0.293
Nos1	P29476	1429.0	815-870	757-949	4uh0	A	F-P29476-F1-model_v3.cif	4uh0.cif	-296	3317	3314	11304	3314	0.9990955682845946	0.293
Nos1	P29476	1429.0	815-870	757-949	4uh1	A	F-P29476-F1-model_v3.cif	4uh1.cif	-296	3317	3314	11304	3314	0.9990955682845946	0.293
Nos1	P29476	1429.0	815-870	757-949	4uh2	A	F-P29476-F1-model_v3.cif	4uh2.cif	-296	3320	3314	11304	3314	0.9981927710843373	0.293
Nos1	P29476	1429.0	815-870	757-949	4uh3	A	F-P29476-F1-model_v3.cif	4uh3.cif	-296	3326	3314	11304	3314	0.9963920625375827	0.293
Nos1	P29476	1429.0	815-870	757-949	4uh4	A	F-P29476-F1-model_v3.cif	4uh4.cif	-296	3317	3314	11304	3314	0.9990955682845946	0.293
Nos1	P29476	1429.0	815-870	757-949	4upm	A	F-P29476-F1-model_v3.cif	4upm.cif	-296	3314	3314	11304	3314	1.0	0.293
Nos1	P29476	1429.0	815-870	757-949	4upn	A	F-P29476-F1-model_v3.cif	4upn.cif	-296	3314	3314	11304	3314	1.0	0.293
Nos1	P29476	1429.0	815-870	757-949	4upo	A	F-P29476-F1-model_v3.cif	4upo.cif	-296	3323	3314	11304	3314	0.9972916039723142	0.293
Nos1	P29476	1429.0	815-870	757-949	4upp	A	F-P29476-F1-model_v3.cif	4upp.cif	-296	3325	3314	11304	3314	0.9966917293233083	0.293
Nos1	P29476	1429.0	815-870	757-949	4v3v	A	F-P29476-F1-model_v3.cif	4v3v.cif	-296	3314	3314	11304	3314	1.0	0.293
Nos1	P29476	1429.0	815-870	757-949	4v3w	A	F-P29476-F1-model_v3.cif	4v3w.cif	-296	3323	3314	11304	3314	0.9972916039723142	0.293
Nos1	P29476	1429.0	815-870	757-949	4v3x	A	F-P29476-F1-model_v3.cif	4v3x.cif	-296	3326	3314	11304	3314	0.9963920625375827	0.293
Nos1	P29476	1429.0	815-870	757-949	4v3y	A	F-P29476-F1-model_v3.cif	4v3y.cif	-296	3323	3314	11304	3314	0.9972916039723142	0.293
Nos1	P29476	1429.0	815-870	757-949	4v3z	A	F-P29476-F1-model_v3.cif	4v3z.cif	-296	3317	3314	11304	3314	0.9990955682845946	0.293
Nos1	P29476	1429.0	815-870	757-949	5ad4	A	F-P29476-F1-model_v3.cif	5ad4.cif	-296	3326	3314	11304	3314	0.9963920625375827	0.293
Nos1	P29476	1429.0	815-870	757-949	5ad5	A	F-P29476-F1-model_v3.cif	5ad5.cif	-296	3317	3314	11304	3314	0.9990955682845946	0.293
Nos1	P29476	1429.0	815-870	757-949	5ad6	A	F-P29476-F1-model_v3.cif	5ad6.cif	-296	3323	3314	11304	3314	0.9972916039723142	0.293
Nos1	P29476	1429.0	815-870	757-949	5ad7	A	F-P29476-F1-model_v3.cif	5ad7.cif	-296	3317	3314	11304	3314	0.9990955682845946	0.293
Nos1	P29476	1429.0	815-870	757-949	5ad8	A	F-P29476-F1-model_v3.cif	5ad8.cif	-296	3317	3314	11304	3314	0.9990955682845946	0.293
Nos1	P29476	1429.0	815-870	757-949	5ad9	A	F-P29476-F1-model_v3.cif	5ad9.cif	-296	3323	3314	11304	3314	0.9972916039723142	0.293
Nos1	P29476	1429.0	815-870	757-949	5ada	A	F-P29476-F1-model_v3.cif	5ada.cif	-296	3317	3314	11304	3314	0.9990955682845946	0.293
Nos1	P29476	1429.0	815-870	757-949	5adb	A	F-P29476-F1-model_v3.cif	5adb.cif	-296	3323	3314	11304	3314	0.9972916039723142	0.293
Nos1	P29476	1429.0	815-870	757-949	5adc	A	F-P29476-F1-model_v3.cif	5adc.cif	-296	3317	3314	11304	3314	0.9990955682845946	0.293
Nos1	P29476	1429.0	815-870	757-949	5add	A	F-P29476-F1-model_v3.cif	5add.cif	-296	3326	3298	11304	3298	0.9915814792543596	0.292
Nos1	P29476	1429.0	815-870	757-949	5ade	A	F-P29476-F1-model_v3.cif	5ade.cif	-296	3322	3298	11304	3298	0.9927754364840458	0.292
Nos1	P29476	1429.0	815-870	757-949	5agk	A	F-P29476-F1-model_v3.cif	5agk.cif	-296	3329	3314	11304	3314	0.9954941423851006	0.293
Nos1	P29476	1429.0	815-870	757-949	5agl	A	F-P29476-F1-model_v3.cif	5agl.cif	-296	3339	3314	11304	3314	0.992512728361785	0.293
Nos1	P29476	1429.0	815-870	757-949	5agm	A	F-P29476-F1-model_v3.cif	5agm.cif	-296	3323	3313	11304	3313	0.9969906710803491	0.293
Nos1	P29476	1429.0	815-870	757-949	5agn	A	F-P29476-F1-model_v3.cif	5agn.cif	-296	3330	3313	11304	3313	0.9948948948948949	0.293
Nos1	P29476	1429.0	815-870	757-949	5ago	A	F-P29476-F1-model_v3.cif	5ago.cif	-296	3329	3314	11304	3314	0.9954941423851006	0.293
Nos1	P29476	1429.0	815-870	757-949	5agp	A	F-P29476-F1-model_v3.cif	5agp.cif	-296	3320	3314	11304	3314	0.9981927710843373	0.293
Nos1	P29476	1429.0	815-870	757-949	5fvo	A	F-P29476-F1-model_v3.cif	5fvo.cif	-296	3342	3342	11304	3342	1.0	0.296
Nos1	P29476	1429.0	815-870	757-949	5fvp	A	F-P29476-F1-model_v3.cif	5fvp.cif	-296	3323	3314	11304	3314	0.9972916039723142	0.293
Nos1	P29476	1429.0	815-870	757-949	5fvq	A	F-P29476-F1-model_v3.cif	5fvq.cif	-296	3323	3314	11304	3314	0.9972916039723142	0.293
Nos1	P29476	1429.0	815-870	757-949	5fvr	A	F-P29476-F1-model_v3.cif	5fvr.cif	-296	3330	3314	11304	3314	0.9951951951951952	0.293
Nos1	P29476	1429.0	815-870	757-949	5fvs	A	F-P29476-F1-model_v3.cif	5fvs.cif	-296	3323	3314	11304	3314	0.9972916039723142	0.293
Nos1	P29476	1429.0	815-870	757-949	5fvt	A	F-P29476-F1-model_v3.cif	5fvt.cif	-296	3327	3314	11304	3314	0.996092575894199	0.293
Nos1	P29476	1429.0	815-870	757-949	5fw0	A	F-P29476-F1-model_v3.cif	5fw0.cif	-296	3323	3314	11304	3314	0.9972916039723142	0.293
Nos1	P29476	1429.0	815-870	757-949	5g0n	A	F-P29476-F1-model_v3.cif	5g0n.cif	-296	3323	3306	11304	3306	0.9948841408365935	0.292
Nos1	P29476	1429.0	815-870	757-949	5g0o	A	F-P29476-F1-model_v3.cif	5g0o.cif	-296	3327	3306	11304	3306	0.9936880072137061	0.292
Nos1	P29476	1429.0	815-870	757-949	5g0p	A	F-P29476-F1-model_v3.cif	5g0p.cif	-296	3322	3298	11304	3298	0.9927754364840458	0.292
Nos1	P29476	1429.0	815-870	757-949	5unr	A	F-P29476-F1-model_v3.cif	5unr.cif	-296	3322	3313	11304	3313	0.9972907886815171	0.293
Nos1	P29476	1429.0	815-870	757-949	5uns	A	F-P29476-F1-model_v3.cif	5uns.cif	-296	3322	3313	11304	3313	0.9972907886815171	0.293
Nos1	P29476	1429.0	815-870	757-949	5unt	A	F-P29476-F1-model_v3.cif	5unt.cif	-296	3322	3313	11304	3313	0.9972907886815171	0.293
Nos1	P29476	1429.0	815-870	757-949	5unu	A	F-P29476-F1-model_v3.cif	5unu.cif	-296	3322	3313	11304	3313	0.9972907886815171	0.293
Nos1	P29476	1429.0	815-870	757-949	5unv	A	F-P29476-F1-model_v3.cif	5unv.cif	-296	3322	3313	11304	3313	0.9972907886815171	0.293
Nos1	P29476	1429.0	815-870	757-949	5unw	A	F-P29476-F1-model_v3.cif	5unw.cif	-296	3342	3339	11304	3339	0.9991023339317774	0.295
Nos1	P29476	1429.0	815-870	757-949	5unx	A	F-P29476-F1-model_v3.cif	5unx.cif	-296	3334	3331	11304	3331	0.9991001799640072	0.295
Nos1	P29476	1429.0	815-870	757-949	5uny	A	F-P29476-F1-model_v3.cif	5uny.cif	-296	3354	3339	11304	3339	0.9955277280858676	0.295
Nos1	P29476	1429.0	815-870	757-949	5unz	A	F-P29476-F1-model_v3.cif	5unz.cif	-296	3322	3313	11304	3313	0.9972907886815171	0.293
Nos1	P29476	1429.0	815-870	757-949	5uo0	A	F-P29476-F1-model_v3.cif	5uo0.cif	-296	3356	3339	11304	3339	0.9949344457687723	0.295
Nos1	P29476	1429.0	815-870	757-949	5vui	A	F-P29476-F1-model_v3.cif	5vui.cif	-296	3319	3313	11304	3313	0.9981922265742693	0.293
Nos1	P29476	1429.0	815-870	757-949	5vuj	A	F-P29476-F1-model_v3.cif	5vuj.cif	-296	3322	3313	11304	3313	0.9972907886815171	0.293
Nos1	P29476	1429.0	815-870	757-949	5vuk	A	F-P29476-F1-model_v3.cif	5vuk.cif	-296	3322	3313	11304	3313	0.9972907886815171	0.293
Nos1	P29476	1429.0	815-870	757-949	5vul	A	F-P29476-F1-model_v3.cif	5vul.cif	-296	3316	3313	11304	3313	0.9990952955367913	0.293
Nos1	P29476	1429.0	815-870	757-949	5vum	A	F-P29476-F1-model_v3.cif	5vum.cif	-296	3322	3313	11304	3313	0.9972907886815171	0.293
Nos1	P29476	1429.0	815-870	757-949	5vun	A	F-P29476-F1-model_v3.cif	5vun.cif	-296	3326	3313	11304	3313	0.9960914010823813	0.293
Nos1	P29476	1429.0	815-870	757-949	5vuo	A	F-P29476-F1-model_v3.cif	5vuo.cif	-296	3322	3313	11304	3313	0.9972907886815171	0.293
Nos1	P29476	1429.0	815-870	757-949	5vup	A	F-P29476-F1-model_v3.cif	5vup.cif	-296	3322	3313	11304	3313	0.9972907886815171	0.293
Nos1	P29476	1429.0	815-870	757-949	5vuq	A	F-P29476-F1-model_v3.cif	5vuq.cif	-296	3322	3313	11304	3313	0.9972907886815171	0.293
Nos1	P29476	1429.0	815-870	757-949	5vur	A	F-P29476-F1-model_v3.cif	5vur.cif	-296	3322	3313	11304	3313	0.9972907886815171	0.293
Nos1	P29476	1429.0	815-870	757-949	5vus	A	F-P29476-F1-model_v3.cif	5vus.cif	-296	3348	3339	11304	3339	0.9973118279569892	0.295
Nos1	P29476	1429.0	815-870	757-949	5vut	A	F-P29476-F1-model_v3.cif	5vut.cif	-296	3322	3313	11304	3313	0.9972907886815171	0.293
Nos1	P29476	1429.0	815-870	757-949	5vuu	A	F-P29476-F1-model_v3.cif	5vuu.cif	-296	3354	3345	11304	3345	0.9973166368515206	0.296
Nos1	P29476	1429.0	815-870	757-949	6auq	A	F-P29476-F1-model_v3.cif	6auq.cif	-296	3322	3313	11304	3313	0.9972907886815171	0.293
Nos1	P29476	1429.0	815-870	757-949	6aur	A	F-P29476-F1-model_v3.cif	6aur.cif	-296	3322	3313	11304	3313	0.9972907886815171	0.293
Nos1	P29476	1429.0	815-870	757-949	6aus	A	F-P29476-F1-model_v3.cif	6aus.cif	-296	3326	3313	11304	3313	0.9960914010823813	0.293
Nos1	P29476	1429.0	815-870	757-949	6aut	A	F-P29476-F1-model_v3.cif	6aut.cif	-296	3322	3313	11304	3313	0.9972907886815171	0.293
Nos1	P29476	1429.0	815-870	757-949	6auu	A	F-P29476-F1-model_v3.cif	6auu.cif	-296	3348	3339	11304	3339	0.9973118279569892	0.295
Nos1	P29476	1429.0	815-870	757-949	6auv	A	F-P29476-F1-model_v3.cif	6auv.cif	-296	3361	3345	11304	3345	0.9952395120499852	0.296
Nos1	P29476	1429.0	815-870	757-949	6auw	A	F-P29476-F1-model_v3.cif	6auw.cif	-296	3326	3313	11304	3313	0.9960914010823813	0.293
Nos1	P29476	1429.0	815-870	757-949	6aux	A	F-P29476-F1-model_v3.cif	6aux.cif	-296	3322	3313	11304	3313	0.9972907886815171	0.293
Nos1	P29476	1429.0	815-870	757-949	6ngj	A	F-P29476-F1-model_v3.cif	6ngj.cif	-296	3344	3331	11304	3331	0.9961124401913876	0.295
Nos1	P29476	1429.0	815-870	757-949	6ngk	A	F-P29476-F1-model_v3.cif	6ngk.cif	-296	3365	3356	11304	3356	0.9973254086181278	0.297
Nos1	P29476	1429.0	815-870	757-949	6ngl	A	F-P29476-F1-model_v3.cif	6ngl.cif	-296	3383	3374	11304	3374	0.9973396393733373	0.298
Nos1	P29476	1429.0	815-870	757-949	6ngm	A	F-P29476-F1-model_v3.cif	6ngm.cif	-296	3316	3313	11304	3313	0.9990952955367913	0.293
Nos1	P29476	1429.0	815-870	757-949	6ngn	A	F-P29476-F1-model_v3.cif	6ngn.cif	-296	3343	3337	11304	3337	0.9982052049057732	0.295
Nos1	P29476	1429.0	815-870	757-949	6ngp	A	F-P29476-F1-model_v3.cif	6ngp.cif	-296	3316	3313	11304	3313	0.9990952955367913	0.293
Nos1	P29476	1429.0	815-870	757-949	6ngq	A	F-P29476-F1-model_v3.cif	6ngq.cif	-296	3322	3313	11304	3313	0.9972907886815171	0.293
Nos1	P29476	1429.0	815-870	757-949	6ngr	A	F-P29476-F1-model_v3.cif	6ngr.cif	-296	3316	3313	11304	3313	0.9990952955367913	0.293
Nos1	P29476	1429.0	815-870	757-949	6ngs	A	F-P29476-F1-model_v3.cif	6ngs.cif	-296	3322	3313	11304	3313	0.9972907886815171	0.293
Nos1	P29476	1429.0	815-870	757-949	6ngt	A	F-P29476-F1-model_v3.cif	6ngt.cif	-296	3322	3313	11304	3313	0.9972907886815171	0.293
Nos1	P29476	1429.0	815-870	757-949	6ngu	A	F-P29476-F1-model_v3.cif	6ngu.cif	-296	3316	3313	11304	3313	0.9990952955367913	0.293
Nos1	P29476	1429.0	815-870	757-949	6ngv	A	F-P29476-F1-model_v3.cif	6ngv.cif	-296	3383	3374	11304	3374	0.9973396393733373	0.298
Nos1	P29476	1429.0	815-870	757-949	6ngw	A	F-P29476-F1-model_v3.cif	6ngw.cif	-296	3340	3337	11304	3337	0.9991017964071857	0.295
Nos1	P29476	1429.0	815-870	757-949	6ngx	A	F-P29476-F1-model_v3.cif	6ngx.cif	-296	3348	3345	11304	3345	0.9991039426523297	0.296
Nos1	P29476	1429.0	815-870	757-949	6ngy	A	F-P29476-F1-model_v3.cif	6ngy.cif	-296	3322	3319	11304	3319	0.9990969295605057	0.294
Nos1	P29476	1429.0	815-870	757-949	6ngz	A	F-P29476-F1-model_v3.cif	6ngz.cif	-296	3377	3374	11304	3374	0.9991116375481196	0.298
Nos1	P29476	1429.0	815-870	757-949	6nh0	A	F-P29476-F1-model_v3.cif	6nh0.cif	-296	3348	3345	11304	3345	0.9991039426523297	0.296
Nos1	P29476	1429.0	815-870	757-949	6nhd	A	F-P29476-F1-model_v3.cif	6nhd.cif	-296	3394	3391	11304	3391	0.9991160872127284	0.3
Nos1	P29476	1429.0	815-870	757-949	6nhe	A	F-P29476-F1-model_v3.cif	6nhe.cif	-296	3385	3382	11304	3382	0.9991137370753324	0.299
Nos1	P29476	1429.0	815-870	757-949	6pmv	A	F-P29476-F1-model_v3.cif	6pmv.cif	-296	3322	3313	11304	3313	0.9972907886815171	0.293
Nos1	P29476	1429.0	815-870	757-949	6pmw	A	F-P29476-F1-model_v3.cif	6pmw.cif	-296	3340	3331	11304	3331	0.9973053892215569	0.295
Nos1	P29476	1429.0	815-870	757-949	6pmx	A	F-P29476-F1-model_v3.cif	6pmx.cif	-296	3340	3331	11304	3331	0.9973053892215569	0.295
Nos1	P29476	1429.0	815-870	757-949	6pmy	A	F-P29476-F1-model_v3.cif	6pmy.cif	-296	3365	3354	11304	3354	0.9967310549777118	0.297
Nos1	P29476	1429.0	815-870	757-949	6pmz	A	F-P29476-F1-model_v3.cif	6pmz.cif	-296	3338	3331	11304	3331	0.9979029358897543	0.295
Nos1	P29476	1429.0	815-870	757-949	6pn0	A	F-P29476-F1-model_v3.cif	6pn0.cif	-296	3410	3407	11304	3407	0.9991202346041056	0.301
Nos1	P29476	1429.0	815-870	757-949	6pn1	A	F-P29476-F1-model_v3.cif	6pn1.cif	-296	3322	3313	11304	3313	0.9972907886815171	0.293
Nos1	P29476	1429.0	815-870	757-949	6pn2	A	F-P29476-F1-model_v3.cif	6pn2.cif	-296	3322	3319	11304	3319	0.9990969295605057	0.294
Nos1	P29476	1429.0	815-870	757-949	6pn3	A	F-P29476-F1-model_v3.cif	6pn3.cif	-296	3342	3339	11304	3339	0.9991023339317774	0.295
Nos1	P29476	1429.0	815-870	757-949	6pn4	A	F-P29476-F1-model_v3.cif	6pn4.cif	-296	3357	3345	11304	3345	0.9964253798033958	0.296
Nos1	P29476	1429.0	815-870	757-949	6pn5	A	F-P29476-F1-model_v3.cif	6pn5.cif	-296	3352	3345	11304	3345	0.9979116945107399	0.296
Nos1	P29476	1429.0	815-870	757-949	6pn6	A	F-P29476-F1-model_v3.cif	6pn6.cif	-296	3340	3337	11304	3337	0.9991017964071857	0.295
Nos1	P29476	1429.0	815-870	757-949	6pn7	A	F-P29476-F1-model_v3.cif	6pn7.cif	-296	3348	3345	11304	3345	0.9991039426523297	0.296
Nos1	P29476	1429.0	815-870	757-949	6pn8	A	F-P29476-F1-model_v3.cif	6pn8.cif	-296	3363	3345	11304	3345	0.9946476360392507	0.296
Nos1	P29476	1429.0	815-870	757-949	6pn9	A	F-P29476-F1-model_v3.cif	6pn9.cif	-296	3357	3345	11304	3345	0.9964253798033958	0.296
Nos1	P29476	1429.0	815-870	757-949	7s3x	A	F-P29476-F1-model_v3.cif	7s3x.cif	-296	3316	3313	11304	3313	0.9990952955367913	0.293
Nos1	P29476	1429.0	815-870	757-949	7s3y	A	F-P29476-F1-model_v3.cif	7s3y.cif	-296	3322	3313	11304	3313	0.9972907886815171	0.293
Nos1	P29476	1429.0	815-870	757-949	7s3z	A	F-P29476-F1-model_v3.cif	7s3z.cif	-296	3348	3345	11304	3345	0.9991039426523297	0.296
Nos1	P29476	1429.0	815-870	757-949	7s40	A	F-P29476-F1-model_v3.cif	7s40.cif	-296	3348	3345	11304	3345	0.9991039426523297	0.296
Nos1	P29476	1429.0	815-870	757-949	7ts9	A	F-P29476-F1-model_v3.cif	7ts9.cif	-296	3355	3335	11304	3335	0.9940387481371088	0.295
Nos1	P29476	1429.0	815-870	757-949	7tsa	A	F-P29476-F1-model_v3.cif	7tsa.cif	-296	3338	3316	11304	3316	0.9934092270820851	0.293
Nos1	P29476	1429.0	815-870	757-949	7tsb	A	F-P29476-F1-model_v3.cif	7tsb.cif	-296	3352	3335	11304	3335	0.994928400954654	0.295
Nos1	P29476	1429.0	815-870	757-949	7tsc	A	F-P29476-F1-model_v3.cif	7tsc.cif	-296	3343	3335	11304	3335	0.9976069398743643	0.295
Nos1	P29476	1429.0	815-870	757-949	7tsd	A	F-P29476-F1-model_v3.cif	7tsd.cif	-296	3380	3372	11304	3372	0.9976331360946745	0.298
Nos1	P29476	1429.0	815-870	757-949	7tse	A	F-P29476-F1-model_v3.cif	7tse.cif	-296	3346	3335	11304	3335	0.9967124925283921	0.295
Nos1	P29476	1429.0	815-870	757-949	7tsf	A	F-P29476-F1-model_v3.cif	7tsf.cif	-296	3350	3337	11304	3337	0.9961194029850746	0.295
Nos1	P29476	1429.0	815-870	757-949	7uan	A	F-P29476-F1-model_v3.cif	7uan.cif	-296	3348	3339	11304	3339	0.9973118279569892	0.295
Nos1	P29476	1429.0	815-870	757-949	8fg9	A	F-P29476-F1-model_v3.cif	8fg9.cif	-296	3380	3374	11304	3374	0.9982248520710059	0.298
Nos1	P29476	1429.0	815-870	757-949	8fga	A	F-P29476-F1-model_v3.cif	8fga.cif	-296	3349	3346	11304	3346	0.9991042102120036	0.296
Nos1	P29476	1429.0	815-870	757-949	8fgb	A	F-P29476-F1-model_v3.cif	8fgb.cif	-296	3343	3337	11304	3337	0.9982052049057732	0.295
Nos1	P29476	1429.0	815-870	757-949	8fgc	A	F-P29476-F1-model_v3.cif	8fgc.cif	-296	3343	3337	11304	3337	0.9982052049057732	0.295
Nos1	P29476	1429.0	815-870	757-949	8fgd	A	F-P29476-F1-model_v3.cif	8fgd.cif	-296	3383	3372	11304	3372	0.9967484481229678	0.298
Nos1	P29476	1429.0	815-870	757-949	8fge	A	F-P29476-F1-model_v3.cif	8fge.cif	-296	3343	3335	11304	3335	0.9976069398743643	0.295
Nos1	P29476	1429.0	815-870	757-949	8fgv	A	F-P29476-F1-model_v3.cif	8fgv.cif	-296	3344	3327	11304	3327	0.9949162679425837	0.294
Nos1	P29476	1429.0	815-870	757-949	8t1j	A	F-P29476-F1-model_v3.cif	8t1j.cif	0	3414	3414	11304	3414	1.0	0.302
Nos1	P29476	1429.0	815-870	757-949	8t1k	A	F-P29476-F1-model_v3.cif	8t1k.cif	0	3414	3414	11304	3414	1.0	0.302
PTPN1	P18031	435.0	353-387	2-277	1a5y	A	F-P18031-F1-model_v3.cif	1a5y.cif	0	2841	2282	3512	2282	0.803238296374516	0.65
PTPN1	P18031	435.0	353-387	2-277	1aax	A	F-P18031-F1-model_v3.cif	1aax.cif	0	2426	2420	3512	2420	0.9975267930750206	0.689
PTPN1	P18031	435.0	353-387	2-277	1bzc	A	F-P18031-F1-model_v3.cif	1bzc.cif	0	2426	2409	3512	2409	0.9929925803792251	0.686
PTPN1	P18031	435.0	353-387	2-277	1bzh	A	F-P18031-F1-model_v3.cif	1bzh.cif	0	2427	2409	3512	2409	0.992583436341162	0.686
PTPN1	P18031	435.0	353-387	2-277	1bzj	A	F-P18031-F1-model_v3.cif	1bzj.cif	-1	2979	2425	3512	2425	0.8140315542128231	0.69
PTPN1	P18031	435.0	353-387	2-277	1c83	A	F-P18031-F1-model_v3.cif	1c83.cif	0	2427	2411	3512	2411	0.9934074989699218	0.687
PTPN1	P18031	435.0	353-387	2-277	1c84	A	F-P18031-F1-model_v3.cif	1c84.cif	0	2426	2411	3512	2411	0.9938169826875515	0.687
PTPN1	P18031	435.0	353-387	2-277	1c85	A	F-P18031-F1-model_v3.cif	1c85.cif	0	2426	2411	3512	2411	0.9938169826875515	0.687
PTPN1	P18031	435.0	353-387	2-277	1c86	A	F-P18031-F1-model_v3.cif	1c86.cif	0	2414	2383	3512	2383	0.9871582435791217	0.679
PTPN1	P18031	435.0	353-387	2-277	1c87	A	F-P18031-F1-model_v3.cif	1c87.cif	0	2427	2411	3512	2411	0.9934074989699218	0.687
PTPN1	P18031	435.0	353-387	2-277	1c88	A	F-P18031-F1-model_v3.cif	1c88.cif	0	2426	2411	3512	2411	0.9938169826875515	0.687
PTPN1	P18031	435.0	353-387	2-277	1ecv	A	F-P18031-F1-model_v3.cif	1ecv.cif	0	2455	2411	3512	2411	0.9820773930753565	0.687
PTPN1	P18031	435.0	353-387	2-277	1een	A	F-P18031-F1-model_v3.cif	1een.cif	0	2442	2436	3512	2436	0.9975429975429976	0.694
PTPN1	P18031	435.0	353-387	2-277	1eeo	A	F-P18031-F1-model_v3.cif	1eeo.cif	0	2426	2420	3512	2420	0.9975267930750206	0.689
PTPN1	P18031	435.0	353-387	2-277	1g1f	A	F-P18031-F1-model_v3.cif	1g1f.cif	0	2418	2412	3512	2412	0.9975186104218362	0.687
PTPN1	P18031	435.0	353-387	2-277	1g1g	A	F-P18031-F1-model_v3.cif	1g1g.cif	0	2426	2420	3512	2420	0.9975267930750206	0.689
PTPN1	P18031	435.0	353-387	2-277	1g1h	A	F-P18031-F1-model_v3.cif	1g1h.cif	0	2434	2428	3512	2428	0.9975349219391948	0.691
PTPN1	P18031	435.0	353-387	2-277	1g7f	A	F-P18031-F1-model_v3.cif	1g7f.cif	0	2426	2417	3512	2417	0.9962901896125309	0.688
PTPN1	P18031	435.0	353-387	2-277	1g7g	A	F-P18031-F1-model_v3.cif	1g7g.cif	0	2427	2426	3512	2426	0.99958796868562	0.691
PTPN1	P18031	435.0	353-387	2-277	1gfy	A	F-P18031-F1-model_v3.cif	1gfy.cif	0	2417	2371	3512	2371	0.9809681423251966	0.675
PTPN1	P18031	435.0	353-387	2-277	1i57	A	F-P18031-F1-model_v3.cif	1i57.cif	12	2310	2304	3512	2304	0.9974025974025974	0.656
PTPN1	P18031	435.0	353-387	2-277	1jf7	A	F-P18031-F1-model_v3.cif	1jf7.cif	0	2296	2296	3512	2296	1.0	0.654
PTPN1	P18031	435.0	353-387	2-277	1kak	A	F-P18031-F1-model_v3.cif	1kak.cif	0	2427	2426	3512	2426	0.99958796868562	0.691
PTPN1	P18031	435.0	353-387	2-277	1kav	A	F-P18031-F1-model_v3.cif	1kav.cif	0	2427	2426	3512	2426	0.99958796868562	0.691
PTPN1	P18031	435.0	353-387	2-277	1l8g	A	F-P18031-F1-model_v3.cif	1l8g.cif	0	2426	2411	3512	2411	0.9938169826875515	0.687
PTPN1	P18031	435.0	353-387	2-277	1lqf	A	F-P18031-F1-model_v3.cif	1lqf.cif	12	2336	2301	3512	2301	0.9850171232876712	0.655
PTPN1	P18031	435.0	353-387	2-277	1nl9	A	F-P18031-F1-model_v3.cif	1nl9.cif	0	2301	2301	3512	2301	1.0	0.655
PTPN1	P18031	435.0	353-387	2-277	1nny	A	F-P18031-F1-model_v3.cif	1nny.cif	0	2301	2301	3512	2301	1.0	0.655
