uniprot	region_1	region_2	af_filename	cluster	cf_filename
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	224	P23687_224_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	374	P23687_374_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	080	P23687_080_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	321	P23687_321_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	118	P23687_118_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	001	P23687_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	091	P23687_091_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	111	P23687_111_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	100	P23687_100_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	356	P23687_356_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	036	P23687_036_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	292	P23687_292_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	122	P23687_122_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	U100-000	P23687_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	269	P23687_269_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	072	P23687_072_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	U10-002	P23687_U10-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	U10-006	P23687_U10-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	014	P23687_014_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	260	P23687_260_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	242	P23687_242_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	303	P23687_303_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	005	P23687_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	271	P23687_271_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	115	P23687_115_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	368	P23687_368_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	278	P23687_278_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
O69275	1-226	227-427	AF-O69275-F1-model_v4.cif	U10-002	O69275_U10-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
O69275	1-226	227-427	AF-O69275-F1-model_v4.cif	U10-006	O69275_U10-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
O69275	1-226	227-427	AF-O69275-F1-model_v4.cif	005	O69275_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
O69275	1-226	227-427	AF-O69275-F1-model_v4.cif	001	O69275_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
O69275	1-226	227-427	AF-O69275-F1-model_v4.cif	000	O69275_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
O69275	1-226	227-427	AF-O69275-F1-model_v4.cif	004	O69275_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
O69275	1-226	227-427	AF-O69275-F1-model_v4.cif	U10-007	O69275_U10-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
O69275	1-226	227-427	AF-O69275-F1-model_v4.cif	U10-003	O69275_U10-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
O69275	1-226	227-427	AF-O69275-F1-model_v4.cif	U10-008	O69275_U10-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
O69275	1-226	227-427	AF-O69275-F1-model_v4.cif	006	O69275_006_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
O69275	1-226	227-427	AF-O69275-F1-model_v4.cif	002	O69275_002_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
O69275	1-226	227-427	AF-O69275-F1-model_v4.cif	U10-005	O69275_U10-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
O69275	1-226	227-427	AF-O69275-F1-model_v4.cif	U10-001	O69275_U10-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
O69275	1-226	227-427	AF-O69275-F1-model_v4.cif	U10-009	O69275_U10-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
O69275	1-226	227-427	AF-O69275-F1-model_v4.cif	U10-000	O69275_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
O69275	1-226	227-427	AF-O69275-F1-model_v4.cif	003	O69275_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
O69275	1-226	227-427	AF-O69275-F1-model_v4.cif	U10-004	O69275_U10-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	077	Q7KLV9_077_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	081	Q7KLV9_081_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	051	Q7KLV9_051_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	033	Q7KLV9_033_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	022	Q7KLV9_022_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	U100-005	Q7KLV9_U100-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	026	Q7KLV9_026_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	094	Q7KLV9_094_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	000	Q7KLV9_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	U100-008	Q7KLV9_U100-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	088	Q7KLV9_088_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	085	Q7KLV9_085_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	015	Q7KLV9_015_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	055	Q7KLV9_055_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	044	Q7KLV9_044_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	062	Q7KLV9_062_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	090	Q7KLV9_090_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	004	Q7KLV9_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	011	Q7KLV9_011_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	066	Q7KLV9_066_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	U10-002	Q7KLV9_U10-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	040	Q7KLV9_040_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	U10-006	Q7KLV9_U10-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	037	Q7KLV9_037_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	U100-001	Q7KLV9_U100-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	073	Q7KLV9_073_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	058	Q7KLV9_058_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	018	Q7KLV9_018_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	049	Q7KLV9_049_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	009	Q7KLV9_009_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	001	Q7KLV9_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	041	Q7KLV9_041_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	U100-009	Q7KLV9_U100-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	089	Q7KLV9_089_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	036	Q7KLV9_036_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	098	Q7KLV9_098_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	063	Q7KLV9_063_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	054	Q7KLV9_054_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	014	Q7KLV9_014_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	080	Q7KLV9_080_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	072	Q7KLV9_072_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	091	Q7KLV9_091_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	005	Q7KLV9_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	U10-007	Q7KLV9_U10-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	027	Q7KLV9_027_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	076	Q7KLV9_076_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	U100-000	Q7KLV9_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	050	Q7KLV9_050_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	008	Q7KLV9_008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	023	Q7KLV9_023_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	U100-004	Q7KLV9_U100-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	010	Q7KLV9_010_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	U10-003	Q7KLV9_U10-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	019	Q7KLV9_019_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	032	Q7KLV9_032_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	048	Q7KLV9_048_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	045	Q7KLV9_045_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	095	Q7KLV9_095_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	067	Q7KLV9_067_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	059	Q7KLV9_059_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	084	Q7KLV9_084_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	093	Q7KLV9_093_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	U10-005	Q7KLV9_U10-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	007	Q7KLV9_007_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	065	Q7KLV9_065_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	079	Q7KLV9_079_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	074	Q7KLV9_074_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	016	Q7KLV9_016_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	039	Q7KLV9_039_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	034	Q7KLV9_034_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	U100-002	Q7KLV9_U100-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	025	Q7KLV9_025_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	047	Q7KLV9_047_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	068	Q7KLV9_068_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	U10-001	Q7KLV9_U10-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	070	Q7KLV9_070_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	061	Q7KLV9_061_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	U10-008	Q7KLV9_U10-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	021	Q7KLV9_021_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	056	Q7KLV9_056_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	012	Q7KLV9_012_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	028	Q7KLV9_028_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	030	Q7KLV9_030_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	U100-006	Q7KLV9_U100-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	003	Q7KLV9_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	043	Q7KLV9_043_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	097	Q7KLV9_097_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	052	Q7KLV9_052_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	082	Q7KLV9_082_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	086	Q7KLV9_086_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	087	Q7KLV9_087_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	069	Q7KLV9_069_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	024	Q7KLV9_024_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	U10-009	Q7KLV9_U10-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	020	Q7KLV9_020_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	031	Q7KLV9_031_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	057	Q7KLV9_057_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	002	Q7KLV9_002_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	U10-000	Q7KLV9_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	075	Q7KLV9_075_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	038	Q7KLV9_038_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	071	Q7KLV9_071_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	013	Q7KLV9_013_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	083	Q7KLV9_083_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	U100-007	Q7KLV9_U100-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	046	Q7KLV9_046_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	053	Q7KLV9_053_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	U100-003	Q7KLV9_U100-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	035	Q7KLV9_035_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	006	Q7KLV9_006_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	U10-004	Q7KLV9_U10-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	042	Q7KLV9_042_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	064	Q7KLV9_064_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	096	Q7KLV9_096_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	029	Q7KLV9_029_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	060	Q7KLV9_060_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	078	Q7KLV9_078_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	017	Q7KLV9_017_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
